x,y,psi_abs
2,29,0.017220025722625945
2,30,0.03198905234905219
2,31,0.008669870900298382
2,32,0.022102088335402024
2,33,0.003472388311121887
2,34,0.045625795844830536
2,35,0.050655370979074736
2,36,0.0012824971804485294
2,37,0.009243490670021715
2,38,0.0009574268647338016
2,39,0.022458262352812296
2,40,0.03298028174341572
2,41,0.013047332593595067
2,42,0.007485326253197718
2,43,0.003151663552978746
2,44,0.018484688871888356
2,45,0.0006238789791234641
2,46,0.01030441974057832
2,47,0.00915381100071588
2,48,0.01378688738623221
2,49,0.006688642887454382
2,50,0.012145363846388108
3,1,0.013786255717951624
3,2,0.02815578710935765
3,3,0.03020984403905884
3,4,0.02935297993862994
3,5,0.02821639694512685
3,6,0.014514769543663935
3,7,0.01999281217716313
3,8,0.0029438232938359898
3,9,0.01099990872407739
3,10,0.012987912163976299
3,11,0.013470068093268324
3,12,0.008470172571441493
3,13,0.033043448043969595
3,14,0.009230670053550723
3,15,0.009232792260945415
3,16,0.012897220989702205
3,17,0.003053586295216586
3,18,0.019670550178199558
3,19,0.005254175320842067
3,20,0.011452901714742156
3,21,0.03763824010066632
3,22,0.00816208892573203
3,23,0.010650466861818067
3,24,0.03341945906422518
3,25,0.004999266264052498
3,26,0.014253334973538243
3,27,0.01887543788335154
3,28,0.004399230263169245
3,29,0.020122120340022205
3,30,0.035492495604214
3,31,0.014767147784498306
3,32,0.030414729093008314
3,33,0.0063018029448745575
3,34,0.03238290109748662
3,35,0.015939407384105313
3,36,0.030988348862731697
3,37,0.02936131814501067
3,38,0.006452250433552422
3,39,0.0032938932826903832
3,40,0.032714354709938026
3,41,0.023158489072261434
3,42,0.005942903789447981
3,43,0.016148222453931802
3,44,0.009632213378002113
3,45,0.02012621241173273
3,46,0.0020493821965688885
3,47,0.022449783586966487
3,48,0.013169192712477873
3,49,0.013786887386232235
3,50,0.0026732611756922985
4,1,0.004464971142713742
4,2,0.02624419520314191
4,3,0.02935297993862977
4,4,0.03218204578104372
4,5,0.03820558551030825
4,6,0.006206556459211708
4,7,0.001521147848877617
4,8,0.023457848209267867
4,9,0.01418510499324834
4,10,0.011497866351283558
4,11,0.00038243300023683394
4,12,0.0013795053603688646
4,13,0.0037629516412355547
4,14,0.0342178681254857
4,15,0.004231707297382167
4,16,0.019444188780144533
4,17,0.007065071014459905
4,18,0.006836387412057113
4,19,0.01616012264494834
4,20,0.03646382001914996
4,21,0.0031631261695633335
4,22,0.0004390703426187586
4,23,0.013457167060063054
4,24,0.0012164651472118002
4,25,0.010742907440287195
4,26,0.012334206814956243
4,27,0.012689005808348214
4,28,0.058199430783307346
4,29,0.013873239618418763
4,30,0.0029002157754683803
4,31,0.013747637411504024
4,32,0.01363674349577827
4,33,0.05932524187937301
4,34,0.023384585515850684
4,35,0.012715878981143675
4,36,0.04658322270956457
4,37,0.028197108626262454
4,38,0.03169778456296726
4,39,0.003803841923573193
4,40,0.006527899388463923
4,41,0.025609925905790882
4,42,0.014495592871527338
4,43,0.01242345361447133
4,44,0.017789745993776307
4,45,0.012305474553694415
4,46,0.03227157625812085
4,47,0.006064763908330814
4,48,0.022449783586966438
4,49,0.00915381100071583
4,50,0.0016415235398441962
5,1,0.012457939485190321
5,2,0.005662163971985744
5,3,0.02821639694512683
5,4,0.03820558551030814
5,5,0.0022409076232948865
5,6,0.025211963815522015
5,7,0.03724410392721936
5,8,0.01865007613596198
5,9,0.000960073133906879
5,10,0.0015796258295088916
5,11,0.0005926963816159283
5,12,0.005089653930442673
5,13,0.00020508527885282866
5,14,0.008761914397404265
5,15,0.024006471606286543
5,16,0.02419399930154424
5,17,0.01566138766330403
5,18,0.0035546434812087366
5,19,0.024373257286250876
5,20,0.00787034709976948
5,21,0.0016134904241351354
5,22,0.01845612981623172
5,23,0.011427861666411127
5,24,0.030705199444449355
5,25,0.008551405698115563
5,26,0.01619943334159933
5,27,0.026989786084999596
5,28,0.005583464073239804
5,29,0.04097752621875346
5,30,0.007871618574291207
5,31,0.025503675504808154
5,32,0.015162875374860664
5,33,0.01604964496494695
5,34,0.03965821976303004
5,35,0.0072592298096086395
5,36,0.009924638744674422
5,37,0.04891968912752119
5,38,0.017941016269136762
5,39,0.021875991891813
5,40,0.0033005868805739253
5,41,0.01519079558919798
5,42,0.032090475730814236
5,43,0.012854069331682802
5,44,0.015096714790163696
5,45,0.029935109840164387
5,46,0.01632085626545641
5,47,0.032271576258120827
5,48,0.0020493821965689154
5,49,0.010304419740578327
5,50,0.006480549825023675
6,1,0.0011971928292721194
6,2,0.014430141227175192
6,3,0.01451476954366404
6,4,0.006206556459211764
6,5,0.025211963815521918
6,6,0.04120975276313623
6,7,0.042340892102606456
6,8,0.01474632885185844
6,9,0.006044596972222548
6,10,0.01305063586680628
6,11,0.006286846759714658
6,12,0.0017671164631319776
6,13,9.069117427402983e-5
6,14,0.010416481798051908
6,15,0.011200377606758006
6,16,0.027789272723127
6,17,0.020683571768293146
6,18,0.04687103236161198
6,19,0.004735132063970167
6,20,0.013704053157034223
6,21,0.0137489088860256
6,22,0.010253441584894774
6,23,0.02570623668828073
6,24,0.01876280221731489
6,25,0.0037628586625628587
6,26,0.030772587201840267
6,27,0.0020730365399886297
6,28,0.009767881520445786
6,29,0.016161394119470276
6,30,0.012573634938476913
6,31,0.03678213136065582
6,32,0.004182712955917045
6,33,0.004504146741482271
6,34,0.014594170360512342
6,35,0.036866979526560824
6,36,0.009595696227565365
6,37,0.000331453612451374
6,38,0.039097896456367
6,39,0.02504544507328391
6,40,0.013213095691078938
6,41,0.00317996294444953
6,42,0.016832319129042587
6,43,0.034763736906506734
6,44,0.0007087054852946462
6,45,0.019112096501925493
6,46,0.029935109840164533
6,47,0.012305474553694455
6,48,0.02012621241173262
6,49,0.0006238789791232794
6,50,0.008662896200734144
7,1,0.001972201741984776
7,2,0.010049798400950384
7,3,0.019992812177163335
7,4,0.0015211478488779016
7,5,0.03724410392721934
7,6,0.042340892102606116
7,7,0.018711977687775223
7,8,0.029735412938867018
7,9,0.026836891584757716
7,10,0.010751817902428394
7,11,0.014225055948322391
7,12,0.0012878840035459014
7,13,0.008444280056067129
7,14,0.02005298317843618
7,15,0.00663368068121151
7,16,0.007689950073506817
7,17,0.003420371975180896
7,18,0.012393796223114175
7,19,0.008793721918326912
7,20,0.026354388049765323
7,21,0.001837121148004217
7,22,0.030413457618486912
7,23,0.017588382135798518
7,24,0.0012361040936058046
7,25,0.020561190682641083
7,26,0.022035328544150745
7,27,0.013550682637286456
7,28,0.019671821652721487
7,29,0.018636009759830846
7,30,0.04507190690583495
7,31,0.042260023399202186
7,32,0.017115109244312924
7,33,0.026461102369542265
7,34,0.007295386977951605
7,35,0.016930636778469135
7,36,0.02661088716943512
7,37,0.00022609644358887533
7,38,0.006772975191695677
7,39,0.030435000255632994
7,40,0.018564895248260424
7,41,0.011571572151234262
7,42,0.005853224120141954
7,43,0.028977682975430647
7,44,0.0387791186182685
7,45,0.0007087054852944385
7,46,0.015096714790163545
7,47,0.017789745993776356
7,48,0.009632213378002236
7,49,0.01848468887188847
7,50,0.007104428804146949
8,1,0.008852605571678291
8,2,0.03245075166235373
8,3,0.002943823293835732
8,4,0.023457848209267666
8,5,0.018650076135962163
8,6,0.014746328851858328
8,7,0.029735412938866737
8,8,0.030802540420674374
8,9,0.03444263386907288
8,10,0.028011311666273818
8,11,0.005752855146259709
8,12,0.004013659429123195
8,13,0.02125017600770813
8,14,0.0046614789392266385
8,15,0.016542555645185055
8,16,0.0378433253795194
8,17,0.0005998254716720495
8,18,0.03465693846810415
8,19,0.009225459762680986
8,20,0.020660653927356814
8,21,0.017807978454747152
8,22,0.005497819402899465
8,23,0.0034711168366003613
8,24,0.021735610764157445
8,25,0.017036365787982184
8,26,0.003339286118087184
8,27,0.0002904703514406642
8,28,0.014853208642990126
8,29,0.048582334439086126
8,30,0.011050378700894491
8,31,0.025404884789492068
8,32,0.011616208073742787
8,33,0.014323869007843658
8,34,0.028797568787498937
8,35,0.017551479335077346
8,36,0.007108844107314768
8,37,0.03371531597358213
8,38,0.008888992644322748
8,39,0.0002924253666721575
8,40,0.028793476715788288
8,41,0.015891634072567953
8,42,0.0005737916951538568
8,43,0.009868605831903788
8,44,0.028977682975430834
8,45,0.03476373690650655
8,46,0.01285406933168267
8,47,0.012423453614471348
8,48,0.016148222453932177
8,49,0.0031516635529785213
8,50,0.009821792671154402
9,1,0.03442295340433855
9,2,0.004141016123107836
9,3,0.010999908724077224
9,4,0.014185104993248454
9,5,0.0009600731339064869
9,6,0.006044596972222858
9,7,0.02683689158475757
9,8,0.03444263386907266
9,9,0.031976960502190524
9,10,0.029443671112904003
9,11,0.017799915147074706
9,12,0.02571514715042194
9,13,0.007796460545963436
9,14,0.01773974847445698
9,15,0.03587112363753462
9,16,0.008252780100006117
9,17,0.00023398506376554572
9,18,0.02221908145746728
9,19,0.022790006459074107
9,20,0.03493690674183148
9,21,0.027995594478260524
9,22,0.009134362327139291
9,23,0.0338261734970565
9,24,0.021743586718188265
9,25,0.004513706199603493
9,26,0.004708492404727893
9,27,0.025064605162189394
9,28,0.028620042434923953
9,29,0.014833179817735194
9,30,0.028915312322743286
9,31,0.019593436624564847
9,32,0.022613644553022914
9,33,0.009279741655786135
9,34,0.0040677766507178905
9,35,0.018975776116344635
9,36,0.010447050530930336
9,37,0.0015540520934192062
9,38,0.027234766148558708
9,39,0.010530516184167395
9,40,0.002380835809020339
9,41,0.016648112869400312
9,42,0.011876252360806071
9,43,0.000573791695154
9,44,0.005853224120141779
9,45,0.01683231912904265
9,46,0.03209047573081421
9,47,0.014495592871526717
9,48,0.0059429037894476264
9,49,0.007485326253198012
9,50,0.010256092357125454
10,1,0.012993621694786132
10,2,0.009027706982092445
10,3,0.012987912163976392
10,4,0.01149786635128393
10,5,0.0015796258295090709
10,6,0.013050635866805894
10,7,0.010751817902428795
10,8,0.028011311666273755
10,9,0.02944367111290403
10,10,0.02176556398299142
10,11,0.0494059631170663
10,12,0.02158271626391497
10,13,0.02220471961717077
10,14,0.02341318415234464
10,15,0.00944997292927808
10,16,0.0022061868057504028
10,17,0.01336647588578906
10,18,0.01163294694526447
10,19,0.02194328504704525
10,20,0.01545506590817041
10,21,0.007994565959945044
10,22,0.011328398421695526
10,23,0.009138107554448688
10,24,0.016604268932502553
10,25,1.271474521839799e-6
10,26,0.02389018508067309
10,27,0.03361900519109257
10,28,0.004621783298535969
10,29,0.008953020318581187
10,30,0.015810635507724158
10,31,0.026124072086274038
10,32,0.021929903042521463
10,33,0.012357552195897153
10,34,0.01910153432694038
10,35,0.011172205454864817
10,36,0.010312879915610484
10,37,0.016927600355953743
10,38,0.0031955756332639664
10,39,0.02456150497286611
10,40,0.022675880030555352
10,41,0.006396217520782117
10,42,0.016648112869400197
10,43,0.015891634072568016
10,44,0.011571572151234123
10,45,0.0031799629444494095
10,46,0.015190795589198683
10,47,0.02560992590579046
10,48,0.023158489072260854
10,49,0.01304733259359453
10,50,0.0023364664179562973
11,1,0.04345066038643097
11,2,0.004135306592298112
11,3,0.013470068093268672
11,4,0.0003824330002370753
11,5,0.0005926963816155293
11,6,0.006286846759714932
11,7,0.01422505594832203
11,8,0.0057528551462600105
11,9,0.017799915147074543
11,10,0.049405963117066354
11,11,0.025548365099831608
11,12,0.045895535583815136
11,13,0.009626928434393079
11,14,0.013914944071991949
11,15,0.014664126290940398
11,16,0.012169283056517075
11,17,0.009660745203279692
11,18,0.030795890618723433
11,19,0.01896788749616822
11,20,0.0049990557348411225
11,21,0.054779058808126384
11,22,0.026267035841532997
11,23,0.005893506142858297
11,24,0.01260675063826128
11,25,0.011799622347773998
11,26,0.028911784260886607
11,27,0.005796203380052239
11,28,0.013951983074749812
11,29,0.026022032026923273
11,30,0.006161780082111873
11,31,0.018147101925680833
11,32,0.015867979729148326
11,33,0.012108110371367282
11,34,0.019461981000043985
11,35,0.027764430527674487
11,36,0.004691655629841354
11,37,0.008671356375765844
11,38,0.019600861531646377
11,39,0.015340939479651896
11,40,0.020546123261104412
11,41,0.022675880030555446
11,42,0.0023808358090202366
11,43,0.028793476715788243
11,44,0.01856489524826041
11,45,0.013213095691078262
11,46,0.00330058688057429
11,47,0.006527899388464498
11,48,0.032714354709937374
11,49,0.03298028174341519
11,50,0.002791240236469029
12,1,0.017128928287084205
12,2,0.02095288531106987
12,3,0.008470172571441286
12,4,0.001379505360369248
12,5,0.005089653930442932
12,6,0.0017671164631316383
12,7,0.0012878840035463182
12,8,0.004013659429122776
12,9,0.025715147150422543
12,10,0.021582716263914666
12,11,0.04589553558381524
12,12,0.005661279598476449
12,13,0.037605760038636304
12,14,0.02845038200889191
12,15,0.007704311913803306
12,16,0.002797194281910222
12,17,0.031993083447995285
12,18,0.016995685754183514
12,19,0.0038535498368369647
12,20,0.020356105403787725
12,21,0.013273414146746916
12,22,0.0375571542435725
12,23,0.004522177648823059
12,24,0.03429739742313503
12,25,0.041517263424626
12,26,0.01788676611295142
12,27,0.009244762144543806
12,28,0.02484761194540692
12,29,0.011160742838280549
12,30,0.028358498444879848
12,31,0.004094312275013877
12,32,0.008325309254526608
12,33,0.02297240853329516
12,34,0.0034452141706331654
12,35,0.012981431175020593
12,36,0.029405954067519124
12,37,0.002018394454148842
12,38,0.0034740074706222034
12,39,0.023616243243408164
12,40,0.015340939479651837
12,41,0.02456150497286628
12,42,0.0105305161841673
12,43,0.0002924253666722285
12,44,0.03043500025563236
12,45,0.02504544507328415
12,46,0.021875991891812368
12,47,0.0038038419235726082
12,48,0.0032938932826897683
12,49,0.022458262352811845
12,50,0.030643815325458897
13,1,0.02249777507536109
13,2,0.004523449123344757
13,3,0.03304344804396914
13,4,0.003762951641235462
13,5,0.0002050852788530286
13,6,9.069117427411267e-5
13,7,0.00844428005606755
13,8,0.0212501760077088
13,9,0.007796460545962957
13,10,0.022204719617171242
13,11,0.009626928434393537
13,12,0.037605760038636325
13,13,0.03241603084480852
13,14,0.01598650405284116
13,15,0.016583449999861825
13,16,0.03645805459070906
13,17,0.0045377462689935415
13,18,0.005050742666108791
13,19,0.02232830714577243
13,20,0.022126019718425052
13,21,0.003134200839233918
13,22,0.008471444045963037
13,23,0.009153262963295786
13,24,0.02438833513754161
13,25,0.004611008962409674
13,26,0.021850241308283218
13,27,0.012757049212507754
13,28,0.006453521908074562
13,29,0.027184078363363482
13,30,0.000904650481154811
13,31,0.01853670577372568
13,32,0.0030101165291330344
13,33,0.00033758694620747204
13,34,0.01649185870827186
13,35,0.001803690630788437
13,36,0.01030816999932806
13,37,0.04155131791390719
13,38,0.0019969872576130116
13,39,0.003474007470622282
13,40,0.0196008615316463
13,41,0.0031955756332636737
13,42,0.02723476614855866
13,43,0.008888992644323203
13,44,0.006772975191695951
13,45,0.03909789645636649
13,46,0.017941016269137102
13,47,0.031697784562966694
13,48,0.006452250433552873
13,49,0.0009574268647334896
13,50,0.019667022116342803
14,1,0.012605479163739438
14,2,0.010407212342461853
14,3,0.009230670053550579
14,4,0.034217868125485384
14,5,0.008761914397404232
14,6,0.010416481798052284
14,7,0.02005298317843659
14,8,0.004661478939227303
14,9,0.01773974847445759
14,10,0.023413184152345272
14,11,0.013914944071992461
14,12,0.02845038200889148
14,13,0.015986504052841136
14,14,0.02054909883577851
14,15,0.06014887055735357
14,16,0.00924850944895814
14,17,0.009515713808822596
14,18,0.03478624663096241
14,19,0.023323212547696807
14,20,0.005106402581218503
14,21,0.0003811615257150705
14,22,0.02526969044104299
14,23,0.037381956832327694
14,24,0.03883965142402113
14,25,0.0047213130211987055
14,26,0.035254824287868775
14,27,0.01905900107181399
14,28,0.015093515630464488
14,29,0.003802570449051168
14,30,0.017362285692209288
14,31,0.008009079285301724
14,32,0.009873809572991546
14,33,0.003470433295890302
14,34,0.001979110486052241
14,35,0.013818597532579318
14,36,0.010341673215599671
14,37,0.006292788287566386
14,38,0.0415513179139073
14,39,0.002018394454148832
14,40,0.008671356375765923
14,41,0.01692760035595396
14,42,0.001554052093419606
14,43,0.033715315973582426
14,44,0.00022609644358900218
14,45,0.0003314536124510147
14,46,0.0489196891275208
14,47,0.02819710862626263
14,48,0.02936131814501041
14,49,0.009243490670021993
14,50,0.029686388460725372
15,1,0.012090562732899265
15,2,0.007898258233533559
15,3,0.009232792260945605
15,4,0.004231707297381712
15,5,0.02400647160628608
15,6,0.011200377606758216
15,7,0.006633680681212064
15,8,0.016542555645185263
15,9,0.03587112363753548
15,10,0.009449972929278676
15,11,0.01466412629093981
15,12,0.007704311913802667
15,13,0.016583449999861402
15,14,0.06014887055735357
15,15,0.013214158284874862
15,16,0.03320652977546703
15,17,0.04857250234891404
15,18,0.0277881836904105
15,19,0.017564342066408403
15,20,0.0015783543549868309
15,21,0.023297488699058427
15,22,0.02852935126064957
15,23,0.004416698019682351
15,24,0.017714934715984794
15,25,0.008195836098562084
15,26,0.0019300727847294406
15,27,0.037591290705825495
15,28,0.008802908714688262
15,29,0.005271722959310277
15,30,0.0033018583550957718
15,31,0.008699389491475206
15,32,0.001528529460278421
15,33,0.008232286033146826
15,34,0.006143694471582919
15,35,0.014124474332440445
15,36,0.009803215820817644
15,37,0.010341673215599739
15,38,0.010308169999328192
15,39,0.02940595406751923
15,40,0.004691655629841127
15,41,0.010312879915610109
15,42,0.010447050530930167
15,43,0.007108844107314582
15,44,0.026610887169435292
15,45,0.00959569622756532
15,46,0.00992463874467448
15,47,0.04658322270956442
15,48,0.03098834886273181
15,49,0.0012824971804484566
15,50,0.028910512786364754
16,1,0.004707220930205837
16,2,0.013264982814415469
16,3,0.012897220989702467
16,4,0.019444188780144964
16,5,0.02419399930154419
16,6,0.027789272723126326
16,7,0.007689950073506889
16,8,0.0378433253795203
16,9,0.00825278010000646
16,10,0.002206186805749531
16,11,0.012169283056516468
16,12,0.0027971942819097397
16,13,0.03645805459070986
16,14,0.00924850944895773
16,15,0.03320652977546703
16,16,0.05253815118483071
16,17,0.05147899965705487
16,18,0.03135059778436024
16,19,0.006043325497700607
16,20,0.010839549213868427
16,21,0.027332158431377904
16,22,0.006388899761666891
16,23,0.00886232914430666
16,24,0.02622711730577674
16,25,0.014923694479515623
16,26,0.005859369680605312
16,27,0.00832601957239628
16,28,0.02776949803467134
16,29,0.015907337518835232
16,30,0.003391173241423821
16,31,0.0031786914699275543
16,32,0.00705786595163058
16,33,0.0011447317154140869
16,34,0.003913077813241343
16,35,0.010159076183344619
16,36,0.014124474332440611
16,37,0.013818597532579566
16,38,0.0018036906307882013
16,39,0.012981431175020488
16,40,0.027764430527674997
16,41,0.01117220545486488
16,42,0.018975776116344215
16,43,0.01755147933507726
16,44,0.016930636778468896
16,45,0.03686697952656082
16,46,0.007259229809608944
16,47,0.012715878981143496
16,48,0.015939407384105514
16,49,0.05065537097907468
16,50,0.028403891280276868
17,1,0.0011744200815162736
17,2,0.0002917418259630782
17,3,0.0030535862952162634
17,4,0.007065071014459938
17,5,0.015661387663304546
17,6,0.02068357176829287
17,7,0.0034203719751817675
17,8,0.0005998254716719385
17,9,0.0002339850637646879
17,10,0.01336647588578864
17,11,0.00966074520328041
17,12,0.03199308344799606
17,13,0.004537746268993934
17,14,0.00951571380882332
17,15,0.04857250234891359
17,16,0.051478999657054866
17,17,0.035316246620276846
17,18,0.029734141464344985
17,19,0.0029467065040833223
17,20,0.022867187288664118
17,21,0.01884683924685702
17,22,0.00766513631503501
17,23,0.024254915563792157
17,24,0.006071088907837537
17,25,0.028563583723733618
17,26,0.004667602122389985
17,27,0.015681162351759485
17,28,0.0012215907682492986
17,29,0.019106601833937323
17,30,0.009426787693811925
17,31,0.00503269678126845
17,32,0.0058519526456200415
17,33,0.005087497894757565
17,34,0.005160113427175768
17,35,0.003913077813241538
17,36,0.00614369447158267
17,37,0.001979110486052559
17,38,0.016491858708271814
17,39,0.0034452141706325366
17,40,0.019461981000044273
17,41,0.019101534326940853
17,42,0.004067776650717909
17,43,0.028797568787498538
17,44,0.007295386977951719
17,45,0.01459417036051263
17,46,0.03965821976302985
17,47,0.02338458551584991
17,48,0.03238290109748639
17,49,0.0456257958448308
17,50,0.021744858192709857
18,1,0.0049989627561689435
18,2,0.00903697643768303
18,3,0.019670550178199367
18,4,0.006836387412056647
18,5,0.0035546434812086317
18,6,0.04687103236161257
18,7,0.012393796223114038
18,8,0.034656938468103284
18,9,0.02221908145746699
18,10,0.011632946945265382
18,11,0.030795890618723867
18,12,0.016995685754184163
18,13,0.005050742666109602
18,14,0.034786246630962005
18,15,0.027788183690411132
18,16,0.03135059778435967
18,17,0.029734141464345044
18,18,0.006912355339999966
18,19,0.0008236286779802838
18,20,0.032633094964808824
18,21,0.0032001651723212736
18,22,0.011796976078601978
18,23,0.0048738960785659246
18,24,0.026591381981749103
18,25,0.004185003449288205
18,26,0.018741791052579435
18,27,0.011772030926537017
18,28,0.024344058552493403
18,29,0.007702140593272704
18,30,0.017465078294092704
18,31,0.006753526518119385
18,32,0.017178060627656627
18,33,0.009867334357381751
18,34,0.005087497894757639
18,35,0.0011447317154139442
18,36,0.008232286033146564
18,37,0.00347043329589046
18,38,0.0003375869462083022
18,39,0.022972408533295616
18,40,0.012108110371366653
18,41,0.012357552195897306
18,42,0.009279741655786452
18,43,0.014323869007843404
18,44,0.02646110236954216
18,45,0.004504146741482683
18,46,0.016049644964946187
18,47,0.059325241879372735
18,48,0.006301802944875394
18,49,0.00347238831112161
18,50,0.017221904564553987
19,1,0.010211396519199232
19,2,0.014963329247993437
19,3,0.005254175320842554
19,4,0.01616012264494813
19,5,0.024373257286251365
19,6,0.004735132063970278
19,7,0.008793721918327405
19,8,0.00922545976268105
19,9,0.02279000645907322
19,10,0.021943285047045402
19,11,0.01896788749616913
19,12,0.003853549836837325
19,13,0.022328307145771727
19,14,0.02332321254769745
19,15,0.017564342066408115
19,16,0.006043325497701228
19,17,0.0029467065040828582
19,18,0.0008236286779803054
19,19,0.03659874380072547
19,20,0.020490650794323103
19,21,0.00198927963934981
19,22,0.00040892493585224527
19,23,0.01413344249655892
19,24,0.005382196278559788
19,25,0.01676958931059495
19,26,0.0029194253548588435
19,27,0.010078894851845443
19,28,0.005291481101513616
19,29,0.025985582092338116
19,30,0.010375401768965165
19,31,0.005319714447704512
19,32,0.002738144806357686
19,33,0.017178060627656845
19,34,0.005851952645619905
19,35,0.0070578659516305165
19,36,0.001528529460278353
19,37,0.009873809572990899
19,38,0.0030101165291332582
19,39,0.008325309254525785
19,40,0.015867979729148548
19,41,0.02192990304252109
19,42,0.022613644553022807
19,43,0.011616208073742869
19,44,0.017115109244312497
19,45,0.0041827129559165455
19,46,0.015162875374860132
19,47,0.013636743495779027
19,48,0.03041472909300791
19,49,0.022102088335401487
19,50,0.0182724698815883
20,1,0.01996229200416248
20,2,0.006428595402358685
20,3,0.011452901714742213
20,4,0.03646382001915064
20,5,0.007870347099769252
20,6,0.013704053157033748
20,7,0.02635438804976531
20,8,0.020660653927357442
20,9,0.03493690674183142
20,10,0.015455065908169478
20,11,0.0049990557348410115
20,12,0.02035610540378684
20,13,0.022126019718425285
20,14,0.005106402581217794
20,15,0.0015783543549875503
20,16,0.01083954921386874
20,17,0.02286718728866364
20,18,0.032633094964808304
20,19,0.020490650794323176
20,20,0.005954928475266527
20,21,0.023281891030792166
20,22,0.0003471867786071126
20,23,0.009847167421273511
20,24,0.004311649825404838
20,25,0.0017222325255872644
20,26,0.008106693109860914
20,27,0.0035611244701645147
20,28,0.008437371312000768
20,29,0.0026182199258210697
20,30,0.038130945938726304
20,31,0.014390783480726803
20,32,0.005319714447704289
20,33,0.006753526518119507
20,34,0.005032696781268666
20,35,0.0031786914699275704
20,36,0.008699389491474805
20,37,0.008009079285302229
20,38,0.01853670577372497
20,39,0.004094312275013769
20,40,0.018147101925680108
20,41,0.02612407208627399
20,42,0.01959343662456472
20,43,0.025404884789491784
20,44,0.04226002339920166
20,45,0.03678213136065537
20,46,0.025503675504808677
20,47,0.013747637411504652
20,48,0.014767147784497886
20,49,0.008669870900298067
20,50,0.03932399289995538
21,1,0.003782801116840525
21,2,0.016451864470911196
21,3,0.03763824010066679
21,4,0.00316312616956333
21,5,0.0016134904241344684
21,6,0.013748908886025799
21,7,0.001837121148003787
21,8,0.01780797845474716
21,9,0.02799559447826116
21,10,0.007994565959945034
21,11,0.05477905880812544
21,12,0.013273414146746836
21,13,0.003134200839233053
21,14,0.00038116152571535393
21,15,0.023297488699058948
21,16,0.027332158431377207
21,17,0.01884683924685666
21,18,0.0032001651723207215
21,19,0.0019892796393493474
21,20,0.02328189103079228
21,21,0.003618462057309527
21,22,0.03353798338791798
21,23,0.00947460589254703
21,24,0.0027427386171264695
21,25,0.004351246375329183
21,26,0.00475831729943617
21,27,0.006465169570016248
21,28,0.006234385645856982
21,29,0.003707992534387264
21,30,0.001397161785940646
21,31,0.038130945938726526
21,32,0.010375401768964976
21,33,0.01746507829409244
21,34,0.009426787693811835
21,35,0.003391173241424401
21,36,0.0033018583550963494
21,37,0.017362285692208927
21,38,0.000904650481155167
21,39,0.028358498444879313
21,40,0.006161780082111578
21,41,0.01581063550772376
21,42,0.028915312322743
21,43,0.011050378700894117
21,44,0.045071906905834756
21,45,0.012573634938476397
21,46,0.007871618574290563
21,47,0.002900215775468143
21,48,0.035492495604214545
21,49,0.03198905234905166
21,50,0.02694234078188634
22,1,0.003510427533251273
22,2,0.02742684358146756
22,3,0.008162088925732327
22,4,0.0004390703426182677
22,5,0.018456129816231587
22,6,0.010253441584895516
22,7,0.030413457618486645
22,8,0.005497819402899926
22,9,0.009134362327139182
22,10,0.01132839842169488
22,11,0.026267035841533053
22,12,0.03755715424357166
22,13,0.008471444045963013
22,14,0.025269690441043813
22,15,0.02852935126064958
