E,r,l1_q2.0,l1_q3.0,l5_q2.0,l5_q3.0,l10_q2.0,l10_q3.0
0.1970361486,6,0.156598032,0.03897506084,0.5344358522,0.3758779854,0.6555577654,0.5181978986
0.1985903861,6,0.05539716513,0.004123211583,0.211539848,0.05716400271,0.3491023111,0.140714355
0.1989983663,6,0.253407036,0.08353729483,0.6829051478,0.5507955682,0.7787191171,0.6765831221
0.1929017935,7,0.0878654656,0.01152373081,0.2535014423,0.08819693579,0.3994850701,0.1870344928
0.1933321321,7,0.1206191841,0.01974976113,0.3166567739,0.1149945915,0.6289043805,0.4533539053
0.1935305434,7,0.06367258967,0.005737892812,0.2168288632,0.05489721916,0.4013833731,0.1974194127
0.1940412133,7,0.1104606894,0.01702345071,0.2836491416,0.09354233731,0.3702782063,0.1471467009
0.1962332774,7,0.1218527596,0.02222759356,0.4228556227,0.241962853,0.601360704,0.4328558961
0.1964498123,7,0.08458197754,0.009710272475,0.2902499596,0.1107146749,0.5142044298,0.3169263762
0.1978281184,7,0.07002008578,0.005821422725,0.2776392056,0.09910334806,0.4659084963,0.2450497138
0.1981873194,7,0.09579430957,0.01005941151,0.3328923905,0.1142990925,0.5316587925,0.2987086081
0.1995650404,7,0.2305605352,0.06825950485,0.8095077793,0.7239103965,0.8769013907,0.8177947588
0.1934416621,8,0.06186564209,0.00479930113,0.1969760753,0.04491676872,0.3041966064,0.1036509367
0.1942703606,8,0.1852570422,0.04687098036,0.4717481437,0.2575651416,0.5270762033,0.2909066471
0.1970508902,8,0.1147145466,0.01815954223,0.3135479043,0.1225656875,0.5658581628,0.3943066049
0.1982115048,8,0.1494746215,0.02738660363,0.5032511756,0.3066036335,0.7892601369,0.6841729362
0.1992791585,8,0.2323099169,0.07147755121,0.6657311052,0.5037968987,0.6703112032,0.505526138
0.2002103746,8,0.1386662558,0.0231138928,0.4575039843,0.2562388266,0.605219306,0.4197412294
0.1937926337,9,0.1266998732,0.02375452654,0.3355479663,0.1455534617,0.4287346754,0.2128450955
0.1940933254,9,0.121222768,0.02045166333,0.3619299425,0.1512810395,0.7216637398,0.6004682542
0.1944262478,9,0.1308467479,0.02097783104,0.4612536691,0.2404928523,0.853847288,0.7815981177
0.1957262665,9,0.1155481014,0.01720247512,0.3848003737,0.176738305,0.68387097,0.5280877262
0.1968333101,9,0.09321773452,0.01079505056,0.2869489137,0.1043302345,0.3989908715,0.1856631884
0.1970805255,9,0.1902928583,0.04956565857,0.4585712441,0.2540873621,0.5573762868,0.3566737014
0.19797829,9,0.1365606888,0.02311791029,0.3285087264,0.1184876834,0.4897003686,0.256938458
0.1989080192,9,0.2449673415,0.0783739571,0.4675031406,0.2320648313,0.513573096,0.2727725922
0.1933031009,10,0.1459986895,0.02706759989,0.3715964107,0.1610054977,0.5776124179,0.3707332476
0.1935029857,10,0.1488937022,0.0289798504,0.4689235188,0.2380306132,0.9028403926,0.8559876551
0.1955641704,10,0.3048689321,0.1215941966,0.907756579,0.8619882029,0.9946440028,0.9919672964
0.1961892241,10,0.187079484,0.04560248009,0.4832070317,0.2543255351,0.9165497762,0.8751022311
0.1988456379,10,0.1311914131,0.02446402378,0.5542332753,0.3882778962,0.5938982066,0.4205409735
