E,r,q2
1.02885086723e-5,1,0.00167638735906
9.37991602164e-5,1,0.00151149958171
-0.000138319477503,1,0.00166264303152
0.000201809085633,1,0.00160554576321
-0.000203741547483,1,0.00176549982696
0.000211297633419,1,0.00171767527332
-0.000254706035754,1,0.00168194544233
0.000336340335129,1,0.0016566644935
-0.000359758474131,1,0.00162410645724
0.000375597407845,1,0.00163614368534
-0.000402882172076,1,0.00163872708096
0.000430237596494,1,0.00167584837939
-0.000520128868512,1,0.00167121526709
0.000522001281607,1,0.00168061061992
-0.000601701736492,1,0.00167125942573
0.000609804604999,1,0.00161579992466
1.38453862256e-5,2,0.00156198965218
-6.69472273372e-5,2,0.00157650226442
9.76795035063e-5,2,0.0016437888564
0.000198708612265,2,0.00161078038379
-0.000219324319462,2,0.00169763970048
0.000242921934958,2,0.00167446077988
0.0002672025549,2,0.00163228177003
-0.000358828465471,2,0.00187458927877
0.000387158719563,2,0.00157325866959
0.000408642380771,2,0.00176209894426
-0.000476073070744,2,0.00164896678832
-0.000488976976707,2,0.00162755218874
0.000501630592583,2,0.00164756448649
-0.000607893419616,2,0.00162331657639
0.000619732942057,2,0.00175092242634
-0.000662851841211,2,0.00164179561417
3.98878579849e-5,3,0.00171311357857
8.90506752539e-5,3,0.00169218677768
-0.000143123046263,3,0.00179363824727
0.00016300508444,3,0.00174368512315
-0.000165632520288,3,0.0016374443419
-0.000216873630692,3,0.00186943537559
0.000259883292536,3,0.00171499210888
-0.000318789856905,3,0.00169637590916
0.000359416846352,3,0.00157504972951
-0.000402112848079,3,0.00164908212568
0.000470421904652,3,0.00162177988806
0.000505785861319,3,0.00177339686724
-0.000532261315125,3,0.00162054297148
0.0005670151725,3,0.0016052727488
-0.000597042745037,3,0.00174388718033
0.000618571219474,3,0.00175461957707
4.45112094696e-5,4,0.00162730963029
-8.83897054457e-5,4,0.00162856742899
-0.000117635299446,4,0.00165053453049
0.000170331633247,4,0.00182207994986
-0.000259496369547,4,0.0016301090147
0.0003153381527,4,0.0018957571755
-0.00034703725369,4,0.00182794522711
0.00036657474343,4,0.00163175518245
0.000384150970427,4,0.00174352327616
-0.000444589873156,4,0.00170781109192
0.000455898223046,4,0.00168081380529
-0.000486495445678,4,0.00165803177453
0.000523476980526,4,0.0016866856313
-0.000534211990467,4,0.00163397558048
-0.000603000358604,4,0.00158851959721
0.000625498205412,4,0.00184844149842
4.65861447435e-6,5,0.00164342998649
0.000105779541547,5,0.0017462488877
0.000139112710937,5,0.00168360076859
-0.000144591092937,5,0.00169361809186
-0.000199738708474,5,0.00156812675155
-0.000212142421666,5,0.00164935592928
-0.000335432972176,5,0.00160725221338
0.000343059849365,5,0.00157665248301
0.000396111911314,5,0.00158208113468
0.000443904393407,5,0.00158598616433
-0.000499779653392,5,0.00167092391613
-0.000559485392406,5,0.00163003959193
0.000572701112063,5,0.00166256841192
-0.000615950406577,5,0.00154889180873
0.00066327402718,5,0.00165333610249
-0.000681090154701,5,0.00163884889616
1.37896095374e-6,6,0.0017091829001
2.98355655329e-5,6,0.00173439435656
-4.11254625143e-5,6,0.00184253364032
0.000147749911837,6,0.0016968608125
-0.000211224426853,6,0.00173365534651
-0.000215535771453,6,0.00182992001236
0.000239833425537,6,0.00160157965187
-0.000317666293383,6,0.00167340686331
0.000345514492164,6,0.00155753874499
-0.000350180521554,6,0.00167850374102
0.000400233022835,6,0.00186190143626
-0.000462983701108,6,0.00182688336538
0.000495819677916,6,0.00159640611535
0.00056956136425,6,0.00164088145225
-0.00057288826096,6,0.00181751507585
-0.000603031882882,6,0.00186034599803
-9.24859378732e-6,7,0.00163685659545
5.28028839228e-5,7,0.00163431699202
-9.30544320252e-5,7,0.00157978745157
-0.000132660942549,7,0.00182548285285
-0.000239921122083,7,0.00165734382273
0.000256034388701,7,0.00162012331499
0.000339554669206,7,0.00168745747502
0.000372879875364,7,0.00177600026485
-0.000374398290089,7,0.00167195483249
-0.000391735819852,7,0.00154960002307
0.00042979930672,7,0.00157006999842
-0.000568998650925,7,0.00177178464049
0.000603531988805,7,0.00175727639293
-0.000608297847577,7,0.00170231320319
0.000682610605801,7,0.00160629385547
-0.00075750945318,7,0.00184113925879
