x,y,psi_abs
6,26,0.022305214183985313
6,27,0.02482301595645192
6,28,0.008258447928310379
6,29,0.0032946718095650898
6,30,0.04029393989477327
6,31,0.002141004192162176
7,1,0.007605572459998066
7,2,0.02275825283136439
7,3,0.013205958968394863
7,4,0.006805586028805193
7,5,0.008719324037114288
7,6,0.009225150460274186
7,7,0.009954538412428205
7,8,0.01380998848105852
7,9,0.005007145825499859
7,10,0.019619853603349325
7,11,0.008399507392653443
7,12,0.015495590316776662
7,13,0.04146654172891876
7,14,0.018205037689862508
7,15,0.05584677125771161
7,16,0.06023319683190932
7,17,0.023515155072199447
7,18,0.030383815561764185
7,19,0.033804845613582844
7,20,0.024279184541159078
7,21,0.0005857050500522891
7,22,0.035175393729201275
7,23,0.009790359409769647
7,24,0.03268355281664358
7,25,0.029498683119816998
7,26,0.03259661576520301
7,27,0.0013211953992181824
7,28,0.027032517996528276
7,29,0.021217351102334955
7,30,0.017330573029989867
7,31,0.0037062094555225817
8,1,0.0016080348146138138
8,2,0.036882470978247574
8,3,0.0057151687657824995
8,4,0.004392131382833773
8,5,0.00344167707318084
8,6,0.007377079761490202
8,7,0.007584670728272207
8,8,0.0027037726650846004
8,9,0.012836473537554082
8,10,0.0065319847904851845
8,11,0.009110082917817562
8,12,0.009465934683717987
8,13,0.03736881793002134
8,14,0.02893788186112975
8,15,0.02556265629070564
8,16,0.01644101551131711
8,17,0.01625836428593186
8,18,0.03357259547476512
8,19,0.005208902527721
8,20,0.044149315814642605
8,21,0.022028034383551248
8,22,0.011414406195479274
8,23,0.08774719102293374
8,24,0.02345983011375602
8,25,0.012280814551308122
8,26,0.04265439229509323
8,27,0.0036953954749973043
8,28,0.01861669192387949
8,29,0.008853753230563866
8,30,0.042260276476743415
8,31,0.011630688523440163
9,1,0.005157890512721293
9,2,0.031236221505122314
9,3,0.01478633522019139
9,4,0.003365770341748735
9,5,0.0010590678051412537
9,6,0.022239591882514023
9,7,0.021589350438927204
9,8,0.026686024666795108
9,9,0.012308349911002875
9,10,0.03302299527088586
9,11,0.012691646092543472
9,12,0.049993240935884004
9,13,0.04543689159594028
9,14,0.010062650470033057
9,15,0.0834032877757738
9,16,0.04233888199386983
9,17,0.016175075791078988
9,18,0.000674492267387063
9,19,0.01365604613750067
9,20,0.02712813275503589
9,21,0.0012287041362861167
9,22,0.021538470902642323
9,23,0.02266161054966039
9,24,0.026611333639954826
9,25,0.038492342680773256
9,26,0.014678622316315873
9,27,0.04278617692076785
9,28,0.015582077242733942
9,29,0.0012387750363950156
9,30,0.02240631226630619
9,31,0.01985901311896905
10,1,0.008909738176018084
10,2,0.01664465544704997
10,3,0.012858689950524315
10,4,0.013608825513019429
10,5,0.020244523732168663
10,6,0.01914041937656723
10,7,0.0070170294300697
10,8,0.010567370096203026
10,9,0.034230475704194005
10,10,0.030952303156159308
10,11,0.02872862664869028
10,12,0.003186250410537734
10,13,0.03056313579560073
10,14,0.060219625708188645
10,15,0.04984329475521024
10,16,0.04678417991185852
10,17,0.0152114333404324
10,18,0.00034390901333744973
10,19,0.047836862486906925
10,20,0.011929795121645064
10,21,0.005929375688287106
10,22,0.0063157453261380465
10,23,0.01199311218360639
10,24,0.010933515519490582
10,25,0.03769040857720862
10,26,0.009269008566283113
10,27,0.023903307948258314
10,28,0.010187388908918557
10,29,0.0007063612961129009
10,30,0.04075168002736694
10,31,0.0010479184954245418
11,1,0.027265233995935355
11,2,0.03615113210034324
11,3,0.013342271033685628
11,4,0.001037315741645195
11,5,0.002818152381161536
11,6,0.018953023888757213
11,7,2.068076563611172e-5
11,8,0.025260883379432022
11,9,0.006501149313287508
11,10,0.052749476319032214
11,11,0.012176498058979635
11,12,0.030051355698602726
11,13,0.035589979933744985
11,14,0.06941165930450371
11,15,0.036957293748802994
11,16,0.046319130817139266
11,17,0.03151014265609404
11,18,0.05865368175349652
11,19,0.006995531010901501
11,20,0.0016660170996331298
11,21,0.0014462757130094457
11,22,0.002147092722112634
11,23,0.026135109775881158
11,24,0.0473551548685208
11,25,0.02334913000196849
11,26,0.0165974102699816
11,27,0.008540448972117882
11,28,0.03428581750485297
11,29,0.009779380075247819
11,30,0.006100649757392919
11,31,0.019284957964181813
12,1,0.00048749059967087506
12,2,0.03135945049656625
12,3,0.013701782664328034
12,4,0.013324149978120273
12,5,0.001839378465540409
12,6,0.024191236097600897
12,7,0.011702457898094336
12,8,0.008813415076214196
12,9,0.0023717990768113706
12,10,0.0004924529972793158
12,11,0.011679255864741401
12,12,0.05241014297896642
12,13,0.03446090183860698
12,14,0.020138726847956933
12,15,0.016395850203316013
12,16,0.040858962495182116
12,17,0.01333435371196737
12,18,0.010265670209145736
12,19,0.015427268959445519
12,20,0.006378996889366237
12,21,0.025085628166646078
12,22,0.007663135857867578
12,23,0.08301910826447842
12,24,0.02184835855590726
12,25,0.033797372206159554
12,26,0.004943446235708776
12,27,0.004327900874480178
12,28,0.04354355861067703
12,29,0.032572923454792006
12,30,0.008799256904585159
12,31,0.027239806142517545
13,1,0.006464032802217666
13,2,0.025568543390820212
13,3,0.007220270701144959
13,4,0.00464568143662671
13,5,0.002308038350248485
13,6,0.003976989893702759
13,7,0.00022154178934717585
13,8,0.00222505722695142
13,9,0.015257544500817653
13,10,0.053004959473677525
13,11,0.02761236803515996
13,12,0.015419006874079233
13,13,0.025314870539916864
13,14,0.02165866883749367
13,15,0.014202353530598498
13,16,0.0033123048553341133
13,17,0.06733763946871502
13,18,0.02646484708764217
13,19,0.009631343135936271
13,20,0.041320008252326325
13,21,0.03153925460852666
13,22,0.021943711851020873
13,23,0.015884959082047206
13,24,0.06786960897025204
13,25,0.007390315566546818
13,26,0.008435722208660713
13,27,0.010213525486143848
13,28,0.00282732402972463
13,29,0.015012227279561868
13,30,0.02983769369506378
13,31,0.0008642530356970542
14,1,0.027638737686158994
14,2,0.04059221087550724
14,3,0.014390971027151858
14,4,0.00883524223729156
14,5,0.009899083138085036
14,6,0.002066275698029204
14,7,0.04327740416208969
14,8,0.0014542418976309574
14,9,0.013284700257394356
14,10,0.01969838186762454
14,11,0.009698225134203306
14,12,0.005389889233665017
14,13,0.012646302100851386
14,14,0.038380458869975445
14,15,0.03837875830914474
14,16,0.009256464354149943
14,17,0.10945188823305531
14,18,0.004727993707117671
14,19,0.014527642066086057
14,20,0.03260435517710325
14,21,0.014888879459342102
14,22,0.009035478766884592
14,23,0.02526252141475532
14,24,0.030428590607086838
14,25,0.007510245641826265
14,26,0.017603830687259917
14,27,0.003185955653131038
14,28,0.010853126161238532
14,29,0.002441462759113451
14,30,0.016215217579256497
14,31,0.02391788163248786
15,1,0.04685722002274185
15,2,0.0059380357829761565
15,3,0.02210427035228633
15,4,0.02248222398218658
15,5,0.031202894109936076
15,6,0.012232092103743389
15,7,0.017676302859340496
15,8,0.007985972531633264
15,9,0.022076269721360543
15,10,0.00944617306546315
15,11,0.04378511683481491
15,12,0.01256762499574878
15,13,0.04222008870108558
15,14,0.008369168466685646
15,15,0.009390356384552677
15,16,0.018882229725887
15,17,0.00553633352918351
15,18,0.02422626884051889
15,19,0.01613516962888841
15,20,0.025703496501436447
15,21,0.04704127256159237
15,22,0.06717111323555444
15,23,0.09366836108830665
15,24,0.02325247768730239
15,25,0.008624540702631347
15,26,0.03173476291950709
15,27,0.009709015275793265
15,28,0.014871040755951019
15,29,0.02612850901762335
15,30,0.029792756745126242
15,31,0.047307822160226956
16,1,0.006981614769145256
16,2,0.03711379483623759
16,3,0.024385717795300757
16,4,0.01818485476883591
16,5,0.025264107478784527
16,6,0.0011526876067653549
16,7,0.0031358428007529715
16,8,0.053702979996704966
16,9,0.004614497591824618
16,10,0.04217767546769089
16,11,0.004227252353118877
16,12,0.027971427891234114
16,13,0.020387882480696576
16,14,0.03249187390668059
16,15,0.014941997481068139
16,16,0.015574629487735053
16,17,0.02845339656532319
16,18,0.050744734165166665
16,19,0.011381151019761306
16,20,0.009319693407272478
16,21,0.05449485182215019
16,22,0.013994288997445294
16,23,0.06901887728542226
16,24,0.03276557640029837
16,25,0.02722060973886696
16,26,0.03370556856754161
16,27,0.04255897359418394
16,28,0.00788935323283888
16,29,0.0061809972678489745
16,30,0.04418370555692963
16,31,0.021009852244912506
17,1,0.025024846089481547
17,2,0.03989631194981546
17,3,0.013330913595916089
17,4,0.035547207247029325
17,5,0.016038156209862587
17,6,0.0049998743495629746
17,7,0.012418763804385285
17,8,0.032505307367659705
17,9,0.024950908712461268
17,10,0.018293859423405567
17,11,0.008897141837024163
17,12,0.026105553288134162
17,13,0.02692523508703801
17,14,0.034947573062570805
17,15,0.0021156545097954227
17,16,0.024595796174714225
17,17,0.022888930911068802
17,18,0.04167475120028802
17,19,0.004683306603609449
17,20,0.007043661859575922
17,21,0.00439059622558395
17,22,0.002017202701841702
17,23,0.002187701082361739
17,24,0.1627805187418603
17,25,0.023083331747066536
17,26,0.08020182318778366
17,27,0.0605524852731351
17,28,0.003300328403155404
17,29,0.040647219237605337
17,30,0.023691356800828758
17,31,0.03525941377149219
18,1,0.01406420739995024
18,2,0.032572857670384064
18,3,0.005640617494025113
18,4,0.04438660753798361
18,5,0.037417901656192756
18,6,0.022014724182378806
18,7,0.001297717941348872
18,8,0.031186303686136525
18,9,0.02325159155919568
18,10,0.008313040554327352
18,11,0.021291856058212745
18,12,0.03408862976575589
18,13,0.01996481882619738
18,14,0.0016731823547968734
18,15,0.018501451940017347
18,16,0.023975619412661502
18,17,0.0019914026876300694
18,18,0.00944238478962724
18,19,0.037425361704253736
18,20,0.007350423476019764
18,21,0.038174327538118835
18,22,0.016347667230350544
18,23,0.020488419660432272
18,24,0.010162780472185965
18,25,0.0283083488866144
18,26,0.00976638700081062
18,27,0.05559330315527916
18,28,0.032505052708977016
18,29,0.03583918301895617
18,30,0.025184093863233285
18,31,0.0046930763553498294
19,1,0.0773030892410176
19,2,0.03571288574137779
19,3,0.013725759114170498
19,4,0.04884870330717109
19,5,0.005169388939264372
19,6,0.006892037547611784
19,7,0.012281137909659453
19,8,0.008688782554275081
19,9,0.019586582700696194
19,10,0.02046963463109135
19,11,0.020091915177654206
19,12,0.018348344169136464
19,13,0.005394740946983883
19,14,0.01581585386144578
19,15,0.01727809988808284
19,16,0.01738405616968467
19,17,0.03237165728080516
19,18,0.01640745341552789
19,19,0.005395899591250167
19,20,0.023725927952564056
19,21,0.0061863982137002164
19,22,0.009899971499650745
19,23,0.028115046120213802
19,24,0.04832235555762605
19,25,0.016331725489002507
19,26,0.05830879225023665
19,27,0.04354149195593848
19,28,0.04247520366012852
19,29,0.08274611217496192
19,30,0.03815768977535542
19,31,0.0371822913679335
20,1,0.0061747192916183895
20,2,0.024014371990509074
20,3,0.03962646568841182
20,4,0.021281565342185095
20,5,0.028397209144582207
20,6,0.02035040084666946
20,7,0.02770967577920597
20,8,0.006086424499099791
20,9,0.000631549324876101
20,10,0.002291043933543117
20,11,0.027531972505152453
20,12,0.04009435632118606
20,13,0.000653089952472689
20,14,0.03976988718796941
20,15,0.0176324120865022
20,16,0.02313637208872786
20,17,0.03832516342129511
20,18,0.011409748850092985
20,19,0.0021925604139557374
20,20,0.052380021996740134
20,21,0.039558980518286116
20,22,0.012138123417709036
20,23,0.06548893323363322
20,24,0.03568144227292844
20,25,0.022387967238423102
20,26,0.09120386722444682
20,27,0.18178558624200045
20,28,0.07360379514795029
20,29,0.01593132943397784
20,30,0.04259866196227637
20,31,0.01920979974869824
21,1,0.018936653342844934
21,2,0.06701129369469042
21,3,0.013696189275281136
21,4,0.06991838475730747
21,5,0.02131604706386623
21,6,0.05075875521609974
21,7,0.050406714142586635
21,8,0.07149424272313357
21,9,0.05774649086867186
21,10,0.020605925560102777
21,11,0.029326977664708435
21,12,0.021223097748974733
21,13,0.039634036104664344
21,14,0.021611859067960384
21,15,0.004299021718495865
21,16,0.017782101416935543
21,17,0.01046746796243373
21,18,0.028633852848587778
21,19,0.04361539313351484
21,20,0.016653365247411588
21,21,0.0055206504991624035
21,22,0.03369893039604793
21,23,0.021407456815106116
21,24,0.0026849554136669194
21,25,0.008696249470943598
21,26,0.10987204494733928
21,27,0.03252768517174074
21,28,0.11965926469648844
21,29,0.009764343371204158
21,30,0.03072600170557837
21,31,0.03012205697703895
22,1,0.08298126927119222
22,2,0.02805870797390086
22,3,0.00568222051205545
22,4,0.04065180863564182
22,5,0.0030311869059916736
22,6,0.0328472205645003
22,7,0.047176045261734495
22,8,0.04310350503827905
22,9,0.058564712010693416
22,10,0.0017910542704723405
22,11,0.030743709764288592
22,12,0.00988863867742915
22,13,0.0211874498227248
22,14,0.05316446792419456
22,15,0.0496630670923943
22,16,0.032283671622432515
22,17,0.019695468346677632
22,18,0.006377940212363055
22,19,0.013796789286357178
22,20,0.0026782718620891825
22,21,0.023186770736127522
22,22,0.021721414036152544
22,23,0.014515337563528234
22,24,0.019228690967371405
22,25,0.02674364979546021
22,26,0.008689651377122415
22,27,0.0008086044584359568
22,28,0.051596928973060514
22,29,0.15107329502776654
22,30,0.04737714704150811
22,31,0.11137646642820828
23,1,0.00627790030904166
23,2,0.03403272650178175
23,3,0.012658439899900122
23,4,0.021181429958024908
23,5,0.013706467882169502
23,6,0.054960598457773444
23,7,0.010632773543501813
23,8,0.005925645503474749
23,9,0.029734776588653977
23,10,0.02352557318788099
23,11,0.09250967016090583
23,12,0.023628873476697485
23,13,0.0028780650257075927
23,14,0.026911310218744048
23,15,0.015000256673215069
23,16,0.00028110967884231665
23,17,0.005346840136914383
23,18,0.0066449508136669395
23,19,0.002474634093627897
23,20,0.00963432428277864
23,21,0.01126209405497972
23,22,0.04431934778855388
23,23,0.023928859444704947
23,24,0.034927871405852226
23,25,0.049884344181761256
23,26,0.016220099264131965
23,27,0.010977970592375175
23,28,0.02302292026678537
23,29,0.07836053719399141
23,30,0.05200427872493183
23,31,0.039714203469629505
24,1,0.0644916898986442
24,2,0.02715186125375566
24,3,0.016091761136772166
24,4,0.04461093326817797
24,5,0.03456078859434411
24,6,0.014048726515573037
24,7,0.005988927131008211
24,8,0.016923957854850957
24,9,0.07633155284870839
24,10,0.011681052805951497
24,11,0.05426815359776173
24,12,0.015780886778097785
24,13,0.02775150364656098
24,14,0.06409625433645445
24,15,0.0020835466029329123
24,16,0.00530536747779928
24,17,0.04573267451895267
24,18,0.019386183953072348
24,19,0.0015115820786823072
24,20,0.009210476544403982
24,21,0.023280400217291143
24,22,0.011585811654057952
24,23,0.03361913940966831
24,24,0.016978482396266627
24,25,0.028876585951585775
24,26,0.00820913942057859
24,27,0.0789240531255164
24,28,0.09884421314153417
24,29,0.06986562515056424
24,30,0.010583072441662242
24,31,0.02446187986076674
25,1,0.00445268669608364
25,2,0.04873753714155789
25,3,0.06169652027603165
25,4,0.015570535813997477
25,5,0.06471321122738899
25,6,0.018420319754443547
25,7,0.0680817984098571
25,8,0.021885658916327412
25,9,0.001623167881317173
25,10,0.019110278875746387
25,11,0.03777247813165502
25,12,0.00986605311975035
25,13,0.04073098044067326
25,14,0.006250956136510133
25,15,0.037931877402025596
25,16,0.030631193098762693
25,17,0.015653786670367417
25,18,0.023911874517808476
25,19,0.010139921095822867
25,20,0.036573678380442426
25,21,0.0377850071276025
25,22,0.0170670344337334
25,23,0.00789294869793236
25,24,0.006673114581354022
25,25,0.0008131741048186497
25,26,0.00852660865895155
25,27,0.024933398941395055
25,28,0.024264800724221627
25,29,0.00976814666896774
25,30,0.001552335521442493
25,31,0.036775940138608985
26,1,0.00896941473119504
26,2,0.012415763648396071
26,3,0.015183111807763307
26,4,0.029936841781729447
26,5,0.020615190937765794
26,6,0.06779404075314706
26,7,0.007401268795455174
26,8,0.06288514771574794
26,9,0.08317435658966114
26,10,0.00971916201342673
26,11,0.051204003831431075
26,12,0.05113971045850591
26,13,0.02117606342273676
26,14,0.027531880534908307
26,15,0.021432762641041533
26,16,0.005484913159755494
26,17,0.058499275141998985
26,18,0.06026710954332751
26,19,0.007937571081388982
26,20,0.015937161879761894
26,21,0.004467437100841649
26,22,0.05129794974559081
26,23,0.0150408935746885
26,24,2.906828618830931e-5
26,25,0.020623460035090448
26,26,0.021257655705356936
26,27,0.005773077177031667
26,28,0.0034967372798513537
26,29,0.023132228896148
26,30,0.014772769347138427
26,31,0.01963793217445012
27,1,0.016000908440806254
27,2,0.00477363451955014
27,3,0.07619369246271944
27,4,0.017709557753498688
27,5,0.013571299667727087
27,6,0.03016505467939311
27,7,0.012822237673510008
27,8,0.0047734701780597615
27,9,0.01001190635776108
27,10,0.02444464980409427
27,11,0.002944056670017098
27,12,0.057113160479967486
27,13,0.04046022791240302
27,14,0.02083018260347507
27,15,0.03681109710363933
27,16,0.03391761934197594
27,17,0.003696479285366752
27,18,0.03783452648534095
27,19,0.009242066312146883
27,20,0.019624797089077616
27,21,0.020818632767768158
27,22,0.008217289815877011
27,23,0.002936092628551508
27,24,0.005157184190492992
27,25,0.010336048063588654
27,26,0.0034817250268417265
27,27,0.01100348964839501
27,28,0.012068605741807868
27,29,0.00560493793309263
27,30,0.03357731137938017
27,31,0.016016044066684845
28,1,0.021896748052668967
28,2,0.03624719644572397
28,3,0.0009742926256784525
28,4,0.048170553300548286
28,5,0.044221149118315324
28,6,0.09273928054591195
28,7,0.07588213145970808
28,8,0.03004753214126645
28,9,0.060310361235967794
28,10,0.06417957072741469
28,11,0.03387241182940023
28,12,0.031620897931381634
28,13,0.011975795978774646
28,14,0.009319489725359988
28,15,0.0076253929636255656
28,16,0.02321436362585445
28,17,0.05258272987949461
28,18,0.028072097109405357
28,19,0.03334512041225655
28,20,0.03417388896288166
28,21,0.008456795644717125
28,22,0.0037152653876767446
28,23,0.0059880306202330005
28,24,0.024263253266299332
28,25,0.0026229643518856085
28,26,0.01053673868075665
28,27,0.008722806292964048
28,28,0.04365994010771824
28,29,0.003632568819188827
28,30,0.06065116745758584
28,31,0.00030369713591054705
29,1,0.03679224310292659
29,2,0.02500937343019676
29,3,0.053353391637303176
29,4,0.04861847989222537
29,5,0.06718459771086599
29,6,0.10134898468728777
29,7,0.0009118985560199906
29,8,0.02354199316527332
29,9,0.05626420469534173
29,10,0.009609734246174496
29,11,0.028016681316036515
29,12,0.07330520543068221
29,13,0.04287212261637283
29,14,0.04204631879975815
29,15,0.03865564863012317
29,16,0.013160897048273465
29,17,0.004256615486927736
29,18,0.009660198466953665
29,19,0.011023488237864414
29,20,0.010687841320961018
29,21,0.05008268187392605
29,22,0.023398543925520685
29,23,0.026473967419817092
29,24,0.029644637045999775
29,25,0.030158690354110028
29,26,0.052082501102074595
29,27,0.005244507826596755
29,28,0.010443318538166654
29,29,0.02740902681864469
29,30,0.009899646522406408
29,31,0.03145026066691199
30,1,0.0010447215738354325
30,2,0.028116323958361698
30,3,0.04076477658766409
30,4,0.01740896917688385
30,5,0.006788590834808768
30,6,0.07492002127711224
30,7,0.05003337823822593
30,8,0.027692236661678696
30,9,0.02519915568737699
30,10,0.014527477350282082
30,11,0.010499894652868198
30,12,0.03655766979075021
30,13,0.03533986069059552
30,14,0.0017362751217932125
30,15,0.023950320870369367
30,16,0.026698251273195424
30,17,0.0018088517425290521
30,18,0.024510419579743547
30,19,0.05026503332502447
30,20,0.0035693284512831325
30,21,0.01628222829871931
30,22,0.03562773909459916
30,23,0.004874771254440396
30,24,0.009470533098425707
30,25,0.026454200502998793
30,26,0.03351436961441391
30,27,0.01209045746954267
30,28,0.029196438305589895
30,29,0.030404878494378684
30,30,0.038083482490452014
30,31,0.002633453150290956
31,1,0.003881680946415571
31,2,0.0024777086105478817
31,3,0.015979582875652317
31,4,0.005523804733648026
31,5,0.017139062518754657
31,6,0.039002983068691294
31,7,0.029568654077054238
31,8,0.02602393617823729
31,9,0.02307497266002616
31,10,0.011434410247074912
31,11,0.004510205305042873
31,12,0.046121906503002706
31,13,0.023491098673821063
31,14,0.027416285136554034
31,15,0.038800630136296116
31,16,0.005714597666875055
31,17,0.0031478763789532654
31,18,0.0202993150808986
31,19,0.030325950061557735
31,20,0.0018905243694935453
31,21,0.031532299782033424
31,22,0.03111434856351802
31,23,0.015387820841240452
31,24,0.013626555513181276
31,25,0.020569930014982436
31,26,0.012352831293162005
31,27,0.014830893006260322
31,28,0.004923561812983674
31,29,0.038559056108289594
31,30,0.01994315902925067
31,31,0.011922267790157813
