E,r,q2
0.00990614116926,1,0.00557160135263
0.00990614116926,1,0.00557150437494
0.00983729005665,1,0.00549317015032
0.00983729005665,1,0.00549392749524
0.00997586471792,1,0.00545335524942
0.00997586471792,1,0.00544626990903
0.0100363221135,1,0.00600343720419
0.0100363221135,1,0.00599813685709
0.00973807545753,1,0.00610862088566
0.00973807545753,1,0.00609790507506
0.00969433956612,1,0.0057229669481
0.00969433956612,1,0.00572174065736
0.01016344803,1,0.00550305236208
0.01016344803,1,0.00549513652779
0.00962471633904,1,0.0059720545388
0.00962471633904,1,0.00597197478571
0.0102437682049,1,0.00580998113302
0.0102437682049,1,0.00580611494962
0.00954178318917,1,0.00586942738059
0.00954178318917,1,0.00584197995681
0.0102897791818,1,0.00630070815691
0.0102897791818,1,0.00625098314883
0.00945995677027,1,0.0056315441374
0.00945995677027,1,0.0056334894372
0.0104043034969,1,0.00559438034246
0.0104043034969,1,0.00563914051543
0.00937011432137,1,0.00577333426708
0.00937011432137,1,0.00577366754541
0.0104994077439,1,0.00557970627334
0.0104994077439,1,0.00557939678333
0.00923564457766,1,0.00586631408947
0.00923564457766,1,0.00590874005778
0.0105574619696,1,0.00612815910235
0.0105574619696,1,0.00609349647672
0.00921623115978,1,0.0060691274966
0.00921623115978,1,0.00609310295203
0.00984564994657,2,0.00573959659915
0.00984564994657,2,0.00574049059935
0.00995610466968,2,0.00579069764221
0.00995610466968,2,0.00579002511895
0.00981104491952,2,0.00552334179929
0.00981104491952,2,0.00552183809411
0.00975548882575,2,0.0058019356847
0.00975548882575,2,0.00580456917634
0.0100440033673,2,0.00548453361108
0.0100440033673,2,0.00548441433313
0.0101476316639,2,0.00566381254879
0.0101476316639,2,0.00566299973218
0.00962536290069,2,0.00588316607887
0.00962536290069,2,0.00588469259577
0.0102087952631,2,0.00574417104981
0.0102087952631,2,0.00574312019167
0.00956266467131,2,0.00561835721581
0.00956266467131,2,0.00563007862914
0.00954445996822,2,0.00553810570273
0.00954445996822,2,0.00553502757643
0.0102932208735,2,0.00578600713489
0.0102932208735,2,0.00579359280997
0.0103231566335,2,0.0055921135905
0.0103231566335,2,0.00559346670754
0.00942391629131,2,0.00604086001549
0.00942391629131,2,0.00604104245685
0.00931721111947,2,0.00645431818026
0.00931721111947,2,0.00644891289748
0.010475982139,2,0.00564592894825
0.010475982139,2,0.00565202913379
0.0105363558755,2,0.00556859052837
0.0105363558755,2,0.00556089667428
0.00924884529007,2,0.00597736342067
0.00924884529007,2,0.00600587269971
0.0106192710586,2,0.00567068590372
0.0106192710586,2,0.00567265121864
0.00993945986414,3,0.00567345679543
0.00993945986414,3,0.00567555541124
0.00982702233191,3,0.0055493074681
0.00982702233191,3,0.00554780450979
0.00974775798711,3,0.0056572540837
0.00974775798711,3,0.00566072133454
0.0100640959603,3,0.00626904976162
0.0100640959603,3,0.00626811229335
0.00968365590213,3,0.00567618515888
0.00968365590213,3,0.00565237541545
0.0101132513926,3,0.00594393999326
0.0101132513926,3,0.00594302207977
0.00960907750533,3,0.00564009207651
0.00960907750532,3,0.00566469561789
0.0102069937286,3,0.0057409033541
0.0102069937286,3,0.00574918025037
0.00956382100609,3,0.00563615707601
0.00956382100609,3,0.00563407988698
0.0102578349324,3,0.00578066068929
0.0102578349324,3,0.00577378614133
0.0103285648296,3,0.00557468098874
0.0103285648296,3,0.00558773184151
0.00945271808691,3,0.00574638964113
0.00945271808691,3,0.00571346353477
0.00939372004633,3,0.00586263416896
0.00939372004633,3,0.00587002091855
0.010435476257,3,0.00562415311933
0.010435476257,3,0.00563122096587
0.0093388285057,3,0.005767841328
0.0093388285057,3,0.00579636385808
0.00925963776176,3,0.00621694022441
0.00925963776176,3,0.00621231069669
0.0105424506002,3,0.00577322803629
0.0105424506002,3,0.00576702615822
0.00919679196557,3,0.00564211914012
0.00919679196557,3,0.00560267365766
0.00989421456737,4,0.00557383809642
0.00989421456737,4,0.00557395629497
0.00987313906234,4,0.00556954850762
0.00987313906234,4,0.00556704425569
0.00998183903987,4,0.00588524879371
0.00998183903987,4,0.00590142796513
0.00976078453807,4,0.00585545490942
0.00976078453806,4,0.00591937091454
0.0100763852918,4,0.0055379056018
0.0100763852918,4,0.00555121905205
0.0101070685335,4,0.00572827654567
0.0101070685335,4,0.00574296723134
0.00966960502845,4,0.0055931175512
0.00966960502845,4,0.00559104846408
0.00961080378525,4,0.00569783395715
0.00961080378525,4,0.0056772950671
0.0102490939717,4,0.00587268319148
0.0102490939718,4,0.00586383365464
0.00950638876745,4,0.00583543965328
0.00950638876745,4,0.00585690172732
0.010316265944,4,0.00583536966617
0.010316265944,4,0.00587877092174
0.00945734260539,4,0.00600865811951
0.00945734260538,4,0.00601250132497
0.0103914565868,4,0.00562291146236
0.0103914565868,4,0.00558341881282
0.00933437209481,4,0.00589629825122
0.00933437209474,4,0.00588518898461
0.0104689821713,4,0.00601671110992
0.0104689821713,4,0.0060496715015
0.0105379824771,4,0.0060822660951
0.0105379824771,4,0.00605566450845
0.0092341631233,4,0.00568041724363
0.0092341631233,4,0.00567445687791
0.0105955131467,4,0.00595602541863
0.0105955131467,4,0.00594872517223
0.00988008963636,5,0.00609383374467
0.00988008963636,5,0.00609247559977
0.00991913530533,5,0.00575119618196
0.00991913530533,5,0.00575128045885
0.00995558609914,5,0.00596428289508
0.00995558609915,5,0.00597023105875
0.00974529992475,5,0.00603225098388
0.00974529992475,5,0.00603661632764
0.0100512680201,5,0.00574172303385
0.0100512680201,5,0.00574363440171
0.00965659572726,5,0.0060766489061
0.00965659572726,5,0.00607674498703
0.0101458242596,5,0.00561360975752
0.0101458242596,5,0.00561123374073
0.0102017960691,5,0.00585164046097
0.0102017960691,5,0.00583418267969
0.00958415183626,5,0.0056902166634
0.00958415183626,5,0.00570828668912
0.0102960552592,5,0.00559496079112
0.0102960552592,5,0.00556305656819
0.00947662851538,5,0.00591798385233
0.00947662851538,5,0.00593879244257
0.00943466477014,5,0.00565556113415
0.00943466477014,5,0.00566006574763
0.0103831499677,5,0.00563022840306
0.0103831499677,5,0.00563908727023
0.00931955261646,5,0.00568892205956
0.00931955261646,5,0.00568521957535
0.0104771245148,5,0.00566369306776
0.0104771245148,5,0.0056818276645
0.00924671765441,5,0.00586068292928
0.00924671765441,5,0.00584904354396
0.010581057048,5,0.00566487072904
0.010581057048,5,0.00563793383605
0.0106287814061,5,0.00640734680355
0.0106287814061,5,0.00641568983673
0.00988803189104,6,0.00559613259228
0.00988803189104,6,0.00559640096074
0.00998143482053,6,0.00568976119945
0.00998143482053,6,0.00568964219955
0.0100046277509,6,0.00601156489336
0.0100046277509,6,0.0060126162093
0.00977040132564,6,0.00603823957234
0.00977040132564,6,0.00604018218028
0.0100566671321,6,0.00556177857171
0.0100566671321,6,0.00557193530217
0.00969953154167,6,0.00562638108347
0.00969953154167,6,0.00562529236778
0.00964847822715,6,0.00549960810882
0.00964847822714,6,0.00549830960565
0.010188898823,6,0.00574441323827
0.010188898823,6,0.00573947993306
0.00953534496106,6,0.00555589402903
0.00953534496106,6,0.00553638244966
0.0103135934648,6,0.00580248451403
0.0103135934648,6,0.00581200470411
0.00946412230492,6,0.00561602124244
0.00946412230492,6,0.00561458701241
0.0103727000634,6,0.00564070526502
0.0103727000634,6,0.00558128036435
0.0104226966563,6,0.00582609845364
0.0104226966563,6,0.0058250254944
0.00934934166429,6,0.00589604733268
0.00934934166429,6,0.0059305938361
0.00927727452915,6,0.00566301216583
0.00927727452915,6,0.00566812782194
0.0105160117984,6,0.00562493867345
0.0105160117984,6,0.00561936792453
0.0106034726783,6,0.00568517138545
0.0106034726783,6,0.00572122274036
0.00917955941291,6,0.00619285953504
0.00917955941291,6,0.00615780788335
0.00994332778369,7,0.00583517348421
0.00994332778369,7,0.00583434536842
0.00984250410085,7,0.00570683544242
0.00984250410085,7,0.00570766445394
0.00998418015076,7,0.005970682038
0.00998418015076,7,0.00597174780924
0.00978612495856,7,0.00618763217124
0.00978612495856,7,0.00618447686293
0.0100914688075,7,0.00560957240995
0.0100914688075,7,0.00561135897569
0.00968571976018,7,0.00559131402029
0.00968571976018,7,0.00559347629849
0.00963233727215,7,0.00575268468454
0.00963233727215,7,0.00574505493455
0.0101595703682,7,0.00561145400963
0.0101595703682,7,0.0056069571601
0.0102332165075,7,0.0060564153786
0.0102332165075,7,0.00604627094162
0.00952483391558,7,0.00581671131603
0.00952483391558,7,0.00581259958864
0.0103083331686,7,0.00578990406354
0.0103083331686,7,0.00579197233306
0.00943953677468,7,0.00581412561376
0.00943953677468,7,0.00581944472603
0.0103799928527,7,0.00590054116953
0.0103799928527,7,0.00588821562825
0.00936749547222,7,0.00564624646917
0.00936749547222,7,0.00564351564738
0.010470284955,7,0.00595005748683
0.010470284955,7,0.00594365979653
0.0092668499248,7,0.00566869312786
0.0092668499248,7,0.00563677919184
0.00920276664373,7,0.00597237049576
0.00920276664373,7,0.00594089615435
0.0105875433169,7,0.00571054905724
0.0105875433169,7,0.00569925294927
0.00986555151543,8,0.00550046309448
0.00986555151542,8,0.00550000100809
0.00995899079767,8,0.00570485765937
0.00995899079767,8,0.00570437944258
0.00976773604411,8,0.005532850073
0.00976773604411,8,0.00554217583857
0.0100447229588,8,0.00568016260961
0.0100447229588,8,0.00566941628245
0.00970879724958,8,0.00555970410069
0.00970879724957,8,0.00555891768959
0.010118781945,8,0.005633498565
0.0101187819451,8,0.0056342538764
0.0096341926863,8,0.00579405471411
0.0096341926863,8,0.00579901554605
0.0102029695119,8,0.00571409255117
0.0102029695119,8,0.00572898567645
0.00953570164588,8,0.00609231735821
0.00953570164588,8,0.00609329632926
0.0102836745292,8,0.0060493415375
0.0102836745292,8,0.00604626054394
0.00941633157719,8,0.00588136745489
0.00941633157719,8,0.0058825025141
0.010409058241,8,0.00592356426607
0.010409058241,8,0.00588588104856
0.00936418475539,8,0.00555505447754
0.00936418475539,8,0.00554627873063
0.0104803727467,8,0.00585889447383
0.0104803727467,8,0.00583259619604
0.00928343229375,8,0.00572262158783
0.00928343229375,8,0.00575049563855
0.00921728963685,8,0.00591312122887
0.00921728963685,8,0.00591373316231
0.0105806885781,8,0.00549449890389
0.0105806885781,8,0.00549889130783
0.00915125413061,8,0.00635668073783
0.00915125413061,8,0.00636058950367
0.00984844693323,9,0.00585009163705
0.00984844693323,9,0.00585103249958
0.00995722418467,9,0.00558999983132
0.00995722418467,9,0.00559015935625
0.0100120515113,9,0.00592055632736
0.0100120515113,9,0.00592050284834
0.00974655708877,9,0.00577577292845
0.00974655708877,9,0.0057688179725
0.010076511053,9,0.00591679825157
0.010076511053,9,0.00591709986053
0.00969700184393,9,0.00551668741733
0.00969700184393,9,0.005515272648
0.0101367091773,9,0.00618228771902
0.0101367091773,9,0.00618607439948
0.00958976020408,9,0.00614185730527
0.00958976020408,9,0.00614638270788
0.0102168971225,9,0.00597146064561
0.0102168971225,9,0.00596928570253
0.00953810289392,9,0.00566208813398
0.00953810289392,9,0.00564091799898
0.0103071233367,9,0.00550595613479
0.0103071233367,9,0.00553416322896
0.00940488735524,9,0.00566929294844
0.00940488735524,9,0.00565777428417
0.0104122559665,9,0.00542352552157
0.0104122559665,9,0.00540250067172
0.0093383402724,9,0.00568496541851
0.0093383402724,9,0.0056760162186
0.0105142621523,9,0.00576752879929
0.0105142621523,9,0.0057519902486
0.00925988868812,9,0.00571659724415
0.00925988868812,9,0.0057085717645
0.0105454915869,9,0.00579566159816
0.0105454915869,9,0.00581949670469
0.00916238716181,9,0.00591904002554
0.00916238716181,9,0.00591582949008
0.00991114414596,10,0.00587232389675
0.00991114414596,10,0.00587194164814
0.00994015082295,10,0.00559299467201
0.00994015082295,10,0.00559216406583
0.00979165284131,10,0.00584877063589
0.00979165284131,10,0.00585262294784
0.00975426921913,10,0.00590657734985
0.00975426921913,10,0.00590925219302
0.0100447541826,10,0.00582953264882
0.0100447541826,10,0.00583159187918
0.00967314458406,10,0.00586492033784
0.00967314458406,10,0.00589205268001
0.010120129185,10,0.00594284831241
0.010120129185,10,0.0059478125809
0.0101930293035,10,0.00592202892825
0.0101930293035,10,0.00593663864974
0.00959430330456,10,0.0054973298522
0.00959430330456,10,0.00549478240978
0.0102674307061,10,0.00576697989921
0.0102674307061,10,0.00575631609263
0.00951076738167,10,0.00574918389985
0.00951076738167,10,0.00571586886133
0.0103368594252,10,0.0056793083122
0.0103368594252,10,0.00566048128588
0.00941550896858,10,0.00562963742057
0.00941550896858,10,0.00564475975075
0.0104295848546,10,0.00576456550954
0.0104295848546,10,0.00576605421401
0.00930909703873,10,0.00600815131324
0.00930909703873,10,0.0060061023502
0.0105217360549,10,0.00542051532917
0.0105217360549,10,0.00543324299163
0.00926517863819,10,0.00586346912327
0.00926517863819,10,0.00591660898821
0.0106144545023,10,0.00572069312415
0.0106144545023,10,0.00573166264777
0.00988401624113,11,0.00572448744068
0.00988401624112,11,0.00572483692527
0.00991458833919,11,0.00564920772812
0.00991458833919,11,0.00564859630614
0.00982549825122,11,0.00594372460039
0.0098254982512,11,0.005944725319
0.0100071038494,11,0.0056812562831
0.0100071038494,11,0.00568865522173
0.00969334508873,11,0.00554799501187
0.00969334508872,11,0.00554906576768
0.0101051860679,11,0.00555933253985
0.0101051860679,11,0.00556854899191
0.00964354823519,11,0.00566495446925
0.00964354823518,11,0.0056562034246
0.0101597515181,11,0.00558092160568
0.0101597515181,11,0.00560750292291
0.00956453696093,11,0.00594120362026
0.00956453696092,11,0.00593817494401
0.0102445469903,11,0.00569320371908
0.0102445469903,11,0.00568927644918
0.00948788821946,11,0.0056025287279
0.00948788821945,11,0.00560191210937
0.0103145271903,11,0.00568796012994
0.0103145271903,11,0.00569674988638
0.00943912461058,11,0.00555706793913
0.00943912461058,11,0.00557070954691
0.0103971016838,11,0.00558465007027
0.0103971016839,11,0.00558999317816
0.00933467466465,11,0.00567905517423
0.00933467466465,11,0.00566615775427
0.0105149461299,11,0.00572920179382
0.0105149461299,11,0.00571588047254
0.0105493189849,11,0.00584122447526
0.0105493189849,11,0.00583804329086
