E,r,q2
0.113702332535,1,0.00607908248951
0.113702332535,1,0.00607885220281
0.11356081383,1,0.00549163722684
0.11356081383,1,0.00548931411522
0.113816129972,1,0.0055884988117
0.113816129972,1,0.00558359598563
0.113486364086,1,0.00557101116366
0.113486364086,1,0.0055748959925
0.113433187557,1,0.00575472064581
0.113433187557,1,0.0057522098108
0.113914638007,1,0.00565084531073
0.113914638007,1,0.00564977290875
0.114014523851,1,0.00560641538521
0.114014523851,1,0.00560195870444
0.113247528516,1,0.00562229937016
0.113247528516,1,0.00561626250296
0.114102992543,1,0.00555514180212
0.114102992543,1,0.00555099805506
0.114176359642,1,0.00568780896907
0.114176359642,1,0.00568794771353
0.113140569463,1,0.00576450001782
0.113140569463,1,0.00576704100021
0.114294255117,1,0.00552855392905
0.114294255117,1,0.00552787593638
0.113002688942,1,0.00554680283123
0.113002688942,1,0.00554355399015
0.114418883368,1,0.00594735683235
0.114418883368,1,0.00594334527442
0.112905831825,1,0.00564165859962
0.112905831825,1,0.00564376210219
0.114517758317,1,0.00569261010708
0.114517758317,1,0.00568435674624
0.112806691499,1,0.00623052514237
0.112806691499,1,0.00622907707864
0.112710639914,1,0.00562187682323
0.112710639914,1,0.00562327847469
0.113645817144,2,0.0062345937621
0.113645817144,2,0.00623463574664
0.11371279776,2,0.0063851425669
0.11371279776,2,0.00638275208457
0.113511292529,2,0.00649512191192
0.113511292529,2,0.00649323035319
0.113896606033,2,0.00604415513984
0.113896606033,2,0.00604219561457
0.113414604505,2,0.00566892236572
0.113414604505,2,0.00566371022545
0.113980383166,2,0.00588303682074
0.113980383166,2,0.0058824893932
0.113314939912,2,0.00586696338441
0.113314939912,2,0.00586562917688
0.114083867247,2,0.00561359029503
0.114083867247,2,0.00561661516682
0.113213721243,2,0.00689928327911
0.113213721243,2,0.00690060893239
0.113144918357,2,0.00627382780743
0.113144918357,2,0.00628216863676
0.114219080397,2,0.00616158099074
0.114219080397,2,0.00616437970644
0.113042064764,2,0.00554409961009
0.113042064764,2,0.0055381364287
0.114347816671,2,0.00586651089074
0.114347816671,2,0.00586030140647
0.112943467317,2,0.00553748386012
0.112943467317,2,0.00553779607691
0.114408510052,2,0.00592333669434
0.114408510052,2,0.00591321979486
0.112791479814,2,0.00559633746261
0.112791479814,2,0.00560560543073
0.114553470726,2,0.00565281405296
0.114553470726,2,0.00565121629304
0.113683336094,3,0.00559257963654
0.113683336094,3,0.00559249084794
0.113730453065,3,0.00638315890582
0.113730453065,3,0.00638342794867
0.113799619183,3,0.00563709658251
0.113799619183,3,0.00563612933892
0.11352821606,3,0.00615852662839
0.11352821606,3,0.00615823244245
0.113394395656,3,0.00630074727193
0.113394395656,3,0.00630125967661
0.113943689555,3,0.00611333444528
0.113943689555,3,0.00612034820616
0.113323526785,3,0.00607815058652
0.113323526785,3,0.00607824639293
0.114053387536,3,0.00572763049001
0.114053387536,3,0.00573105750124
0.114112824704,3,0.0062970710505
0.114112824704,3,0.00630767650273
0.113208521005,3,0.005876349331
0.113208521005,3,0.00587410135454
0.114226987407,3,0.00570847011314
0.114226987407,3,0.00570640563889
0.113082514923,3,0.00633275282439
0.113082514923,3,0.00633148091754
0.113031446248,3,0.00611818928626
0.113031446248,3,0.00612100710554
0.114362507847,3,0.00591775727423
0.114362507847,3,0.00591673014531
0.11290531283,3,0.0063459328407
0.11290531283,3,0.00634615274793
0.11449746998,3,0.00591170979531
0.11449746998,3,0.00592177125054
0.112829242608,3,0.00613522593868
0.112829242608,3,0.00614464083406
0.114603135749,3,0.00578929819619
0.114603135749,3,0.00578856706325
