E,r,l1_q2,l1_q3,l5_q2,l5_q3,l10_q2,l10_q3
0.1679640454,1,0.001027429075,2.387552549e-6,0.01361511956,0.0003358452575,0.03566176751,0.001778269691
0.1679640454,1,0.001027429075,2.387552549e-6,0.01361511956,0.0003358452575,0.03566176751,0.001778269691
0.1680579926,1,0.001493042706,6.394529507e-6,0.02133730481,0.001325788323,0.05505574475,0.006492865596
0.1680579926,1,0.001493042706,6.394529507e-6,0.02133730481,0.001325788323,0.05505574475,0.006492865596
0.1678295918,1,0.001311287228,4.340615858e-6,0.01633589437,0.0004712216735,0.04584880003,0.003280276526
0.1678295918,1,0.001311287228,4.340615858e-6,0.01633589437,0.0004712216735,0.04584880003,0.003280276526
0.1681270709,1,0.001696334067,8.305217221e-6,0.02418831882,0.001722156783,0.06076447764,0.008106602601
0.1681270709,1,0.001696334067,8.305217221e-6,0.02418831882,0.001722156783,0.06076447764,0.008106602601
0.1682283538,1,0.001010301893,2.351284619e-6,0.01363899619,0.0003583062186,0.03658754106,0.001934125691
0.1682283538,1,0.001010301893,2.351284619e-6,0.01363899619,0.0003583062186,0.03658754106,0.001934125691
0.1676477255,1,0.001463833571,5.748461057e-6,0.01831021774,0.0005927661468,0.05227198223,0.004024363177
0.1676477255,1,0.001463833571,5.748461057e-6,0.01831021774,0.0005927661468,0.05227198223,0.004024363177
0.1683830888,1,0.003027241281,3.989246564e-5,0.02860004926,0.001895151696,0.09587169678,0.02006682277
0.1683830888,1,0.003027241281,3.989246564e-5,0.02860004926,0.001895151696,0.09587169679,0.02006682277
0.1675010021,1,0.001238035978,3.563005301e-6,0.01589304185,0.0004208078493,0.04489294911,0.002926750736
0.1675010021,1,0.001238035978,3.563005301e-6,0.01589304185,0.0004208078493,0.04489294911,0.002926750736
0.1685012334,1,0.001459321522,5.286383048e-6,0.01919313832,0.0007516096985,0.0516778693,0.004324674786
0.1685012334,1,0.001459321521,5.286383047e-6,0.01919313832,0.0007516096984,0.0516778693,0.004324674785
0.1673461511,1,0.0009091745377,1.752977389e-6,0.0112739686,0.0001842615414,0.03303737598,0.001395058751
0.1673461511,1,0.0009091745378,1.752977389e-6,0.0112739686,0.0001842615414,0.03303737598,0.001395058751
0.1672077165,1,0.0009632146151,1.984509531e-6,0.0119365501,0.0002100062679,0.03373470509,0.001461174258
0.1672077165,1,0.0009632146151,1.984509531e-6,0.0119365501,0.0002100062679,0.03373470509,0.001461174258
0.1687835014,1,0.001498041232,5.905483494e-6,0.01847439264,0.0006048054778,0.04548078442,0.002770313042
0.1687835014,1,0.001498041232,5.905483494e-6,0.01847439264,0.0006048054778,0.04548078442,0.002770313042
0.1670696912,1,0.00156680011,6.254904065e-6,0.01833786284,0.0006018872209,0.04611653019,0.003038363867
0.1670696912,1,0.00156680011,6.254904065e-6,0.01833786284,0.0006018872209,0.04611653019,0.003038363867
0.1689428642,1,0.002417217246,2.743538505e-5,0.02850535142,0.002244095205,0.06773162918,0.008080376346
0.1689428642,1,0.002417217246,2.743538505e-5,0.02850535142,0.002244095205,0.06773162918,0.008080376346
0.1690238748,1,0.001232037166,3.594284343e-6,0.01646298939,0.0004835306446,0.0418694807,0.002393381583
0.1690238748,1,0.001232037166,3.594284343e-6,0.01646298939,0.0004835306446,0.0418694807,0.002393381583
0.1668560543,1,0.001257356402,4.357261935e-6,0.01443529629,0.0003788350017,0.0394190624,0.002116533067
0.1668560543,1,0.001257356402,4.357261935e-6,0.01443529629,0.0003788350017,0.0394190624,0.002116533067
0.1668077535,1,0.001882620758,1.186725829e-5,0.01828769429,0.0006144781196,0.0423710034,0.002556798678
0.1668077535,1,0.001882620759,1.186725829e-5,0.01828769429,0.0006144781197,0.0423710034,0.002556798678
0.1691169443,1,0.001229478021,4.227173702e-6,0.01445540692,0.000385233833,0.03818789869,0.002167346979
0.1691169443,1,0.001229478021,4.227173702e-6,0.01445540692,0.000385233833,0.03818789869,0.002167346979
0.1667164026,1,0.004793581465,8.190801447e-5,0.04024544329,0.003486049104,0.07927646946,0.01108496676
0.1667164026,1,0.004793581465,8.190801446e-5,0.04024544329,0.003486049103,0.07927646946,0.01108496676
0.1692678877,1,0.001549736576,8.746265337e-6,0.01630150709,0.0005186807441,0.04181415778,0.002672593192
0.1692678877,1,0.001549736576,8.746265337e-6,0.01630150709,0.0005186807441,0.04181415778,0.002672593192
0.1666261,1,0.001052251986,3.056642243e-6,0.01195407309,0.000230155416,0.03555850261,0.001782254975
0.1666261,1,0.001052251986,3.056642243e-6,0.01195407309,0.000230155416,0.03555850261,0.001782254975
