E,r,l1_q2,l1_q3,l5_q2,l5_q3,l10_q2,l10_q3
0.08452497762,1,0.0003522387733,1.875083667e-7,0.005910272892,4.030075928e-5,0.02219514533,0.0005357629414
0.08452497762,1,0.0003522387734,1.875083667e-7,0.005910272892,4.030075929e-5,0.02219514533,0.0005357629415
0.08461635093,1,0.0003757630646,2.374698818e-7,0.006067626558,4.359378563e-5,0.02274004137,0.0005769917129
0.08461635093,1,0.0003757630646,2.374698819e-7,0.006067626558,4.359378564e-5,0.02274004137,0.0005769917129
0.0844719834,1,0.0003423841994,1.747002237e-7,0.005718200947,3.641214017e-5,0.02162108588,0.0004939700034
0.0844719834,1,0.0003423841994,1.747002237e-7,0.005718200947,3.641214017e-5,0.02162108588,0.0004939700034
0.0844025972,1,0.0003401180761,1.724826072e-7,0.005650796441,3.549638262e-5,0.02143620993,0.0004844257375
0.0844025972,1,0.0003401180761,1.724826072e-7,0.005650796441,3.549638262e-5,0.02143620993,0.0004844257374
0.08470410601,1,0.0003751884763,2.192652299e-7,0.006256205632,4.547634653e-5,0.02359862998,0.0006199344481
0.08470410601,1,0.0003751884763,2.192652299e-7,0.006256205632,4.547634653e-5,0.02359862998,0.0006199344482
0.08475695745,1,0.0003582731452,1.971921463e-7,0.006003572452,4.224068065e-5,0.02300628057,0.000594160741
0.08475695745,1,0.0003582731452,1.971921463e-7,0.006003572451,4.224068065e-5,0.02300628057,0.000594160741
0.08432606924,1,0.000376311844,2.336983844e-7,0.006302503009,4.860278321e-5,0.02344623298,0.000617625858
0.08432606924,1,0.000376311844,2.336983845e-7,0.00630250301,4.860278322e-5,0.02344623298,0.0006176258581
0.08427579727,1,0.0003841154368,2.730431721e-7,0.006266476981,4.823811457e-5,0.02371564909,0.0006516485933
0.08427579727,1,0.0003841154368,2.73043172e-7,0.00626647698,4.823811456e-5,0.02371564909,0.0006516485932
0.08484419362,1,0.0003623009395,2.054925991e-7,0.005960681579,4.06389247e-5,0.02260533434,0.0005598279109
0.08484419362,1,0.0003623009395,2.054925991e-7,0.005960681579,4.063892469e-5,0.02260533434,0.0005598279109
0.08489512859,1,0.000361745867,2.006180767e-7,0.005916376475,3.956841237e-5,0.02221911387,0.0005361314301
0.08489512859,1,0.000361745867,2.006180767e-7,0.005916376475,3.956841237e-5,0.02221911387,0.0005361314301
0.08419228454,1,0.0003644581059,2.042108182e-7,0.006139471856,4.453889496e-5,0.02330220741,0.000617930898
