E,r,q2
0.0137638154737,1,0.00707426636115
0.0138189938536,1,0.00723442180313
0.0137409339899,1,0.00756406911153
0.0138415731647,1,0.00730954330154
0.0138616613541,1,0.00681670327269
0.013867247246,1,0.00618700279174
0.0137011749526,1,0.00639483625045
0.0136769927759,1,0.006816946261
0.0139145622105,1,0.00986976820245
0.013650197933,1,0.00674187878681
0.0139631965287,1,0.00643471750707
0.0135974295294,1,0.0070023893175
0.0135565343955,1,0.00720436401595
0.014033955683,1,0.00742703610496
0.013517287994,1,0.0073146765057
0.0140587281076,1,0.00686695785737
0.0134821543258,1,0.00632500655571
0.0141001953181,1,0.00744775930346
0.0134395981253,1,0.00679737109222
0.014160777681,1,0.00804752862633
0.0133919016389,1,0.00738711561543
0.0142137005221,1,0.00699841708462
0.0133557340097,1,0.00733562695764
0.0133148131236,1,0.00642817025415
0.0142624332217,1,0.00742785009278
0.0132881215339,1,0.00674690466159
0.0142925601591,1,0.00642077054622
0.0132660426656,1,0.00763996827127
0.0143297366548,1,0.00703550257053
0.0132265572847,1,0.00655532984922
0.0143628588067,1,0.00695168127562
0.0131834634929,1,0.00705327679625
0.0131332310155,1,0.00632378891801
0.0144381789645,1,0.00732477694497
0.0144592986168,1,0.00634797677426
0.0130940074332,1,0.00816563331185
0.0144871354938,1,0.00729425896688
0.0130708591117,1,0.00654318391823
0.0130327172751,1,0.00653137066897
0.0145401971623,1,0.00650524080229
0.0145650241029,1,0.00641959167993
0.0129887200238,1,0.00683359931835
0.0146094603367,1,0.00693242007985
0.0129472116577,1,0.0071419552868
0.0129319338219,1,0.00650994822997
0.0146610813315,1,0.00731382198586
0.0128892577185,1,0.00637508410002
0.0146937552737,1,0.0067891287104
0.0128568190888,1,0.00658735415198
0.0147497072479,1,0.00840576404098
0.0147618376733,1,0.00678784385646
0.0127913425688,1,0.0065384318411
0.0127814576265,1,0.00663615273403
0.0148291744612,1,0.00685028437851
0.0127145463825,1,0.00651323969639
0.0148568394515,1,0.00664155054008
0.0137814324446,2,0.00628011461202
0.0138143716413,2,0.00751108886921
0.0137453603952,2,0.00759151395561
0.01386271477,2,0.00912072306995
0.0137031207475,2,0.00770439091549
0.0138923122491,2,0.00740781791477
0.0136725000514,2,0.00660990239605
0.0139144972633,2,0.00688368077034
0.0139652197208,2,0.00744673197354
0.0136003372373,2,0.00700201784615
0.0135813425684,2,0.00726210287804
0.013997993943,2,0.00766659786939
0.0135178864364,2,0.00737046051342
0.0134992701531,2,0.00697037572905
0.0140815194179,2,0.00758885647469
0.0140963226001,2,0.0106627611463
0.0134467330974,2,0.0069212497044
0.0141345759461,2,0.0065389975117
0.0134182835017,2,0.00724565239473
0.0134050547649,2,0.00698501880801
0.0141871498199,2,0.00783666591161
0.0142072072225,2,0.00648376305563
0.0133598065841,2,0.00668175891979
0.0142342503269,2,0.00678308540312
0.0133226461732,2,0.0071327302556
0.0132890550461,2,0.00725913442917
0.0142833065324,2,0.00817046984647
0.0132787870634,2,0.00736460083038
0.0143199155336,2,0.00731281384318
0.0132350383431,2,0.00642980366949
0.0131898922387,2,0.00776246727019
0.0143880561512,2,0.00831995380618
0.0131726423547,2,0.00727600527436
0.014417517143,2,0.00679391766998
0.0131374713533,2,0.00722791115951
0.0144380181312,2,0.00672303039467
0.014453733302,2,0.00704183352765
0.0130951543528,2,0.00727085891671
0.0144902014983,2,0.00682267056518
0.0130243147417,2,0.00686283087947
0.0145520250072,2,0.00605580624209
0.0130122436039,2,0.00754714839679
0.0145652473553,2,0.00735810451224
0.0129570729484,2,0.00735533710897
0.0146136286577,2,0.00842280399814
0.0129186227962,2,0.00659027252726
