E,r,l1_q2,l1_q3,l5_q2,l5_q3,l10_q2,l10_q3
0.129331858,1,0.0004329622592,3.321340143e-7,0.006953493526,6.019213131e-5,0.02559488963,0.0007696465962
0.129331858,1,0.0004329622592,3.321340143e-7,0.006953493526,6.019213131e-5,0.02559488963,0.0007696465962
0.1293923058,1,0.000388403128,2.473744159e-7,0.006258785596,4.682834951e-5,0.02271085284,0.0005719221035
0.1293923058,1,0.000388403128,2.473744159e-7,0.006258785596,4.682834951e-5,0.02271085284,0.0005719221035
0.1292598866,1,0.00036255169,2.01071843e-7,0.005967319422,4.046524602e-5,0.02218206761,0.0005294471899
0.1292598866,1,0.00036255169,2.01071843e-7,0.005967319422,4.046524602e-5,0.02218206761,0.0005294471899
0.1294607219,1,0.0003763721413,2.235577259e-7,0.006186175376,4.556999878e-5,0.02285162556,0.000573597017
0.1294607219,1,0.0003763721413,2.235577259e-7,0.006186175376,4.556999878e-5,0.02285162556,0.0005735970171
0.12920052,1,0.0003976571601,2.886844632e-7,0.006247922889,4.750225869e-5,0.02267489248,0.0005617908278
0.12920052,1,0.0003976571601,2.886844632e-7,0.006247922889,4.750225869e-5,0.02267489248,0.0005617908278
0.1295555717,1,0.0003900245015,2.528002121e-7,0.006244569324,4.714281534e-5,0.02270533481,0.0005599486731
0.1295555717,1,0.0003900245015,2.528002121e-7,0.006244569324,4.714281534e-5,0.02270533481,0.0005599486731
0.129102793,1,0.0004194245194,2.984587549e-7,0.006793263631,5.681940297e-5,0.02474597112,0.0006984502095
0.129102793,1,0.0004194245194,2.984587549e-7,0.006793263631,5.681940297e-5,0.02474597112,0.0006984502095
0.1296209161,1,0.0003956023534,2.469900083e-7,0.006597846921,5.535338639e-5,0.02411551068,0.0006816246563
0.1296209161,1,0.0003956023534,2.469900083e-7,0.006597846921,5.53533864e-5,0.02411551068,0.0006816246563
0.1290386661,1,0.0003649682664,2.023995938e-7,0.00602442748,4.261985666e-5,0.02217961817,0.0005303329973
0.1290386661,1,0.0003649682664,2.023995938e-7,0.00602442748,4.261985666e-5,0.02217961817,0.0005303329973
0.1296688232,1,0.0003691613375,2.074051863e-7,0.006014882745,4.140210043e-5,0.02255609839,0.000555145425
0.1296688232,1,0.0003691613375,2.074051863e-7,0.006014882745,4.140210043e-5,0.02255609839,0.000555145425
0.1297694149,1,0.0004300038764,3.422639269e-7,0.006954041519,6.52790413e-5,0.02510301254,0.0007594903021
0.1297694149,1,0.0004300038764,3.422639269e-7,0.006954041519,6.52790413e-5,0.02510301254,0.0007594903021
0.1289214909,1,0.0003608484535,1.976547172e-7,0.005909974937,3.942151153e-5,0.02217959495,0.0005259932579
0.1289214909,1,0.0003608484535,1.976547172e-7,0.005909974937,3.942151153e-5,0.02217959495,0.0005259932579
0.1288447038,1,0.0004080862441,2.826261871e-7,0.006507666232,5.145704735e-5,0.02446665097,0.0006873471588
0.1288447038,1,0.0004080862441,2.826261871e-7,0.006507666232,5.145704735e-5,0.02446665097,0.0006873471588
0.1298555862,1,0.0004180094709,3.047112203e-7,0.00675950388,5.864205924e-5,0.02467696729,0.0007226564004
0.1298555862,1,0.0004180094709,3.047112203e-7,0.00675950388,5.864205924e-5,0.02467696729,0.0007226564004
0.1287744436,1,0.0004103805417,3.054169982e-7,0.006453109033,5.392885177e-5,0.02313569877,0.0006096440235
0.1287744436,1,0.0004103805417,3.054169982e-7,0.006453109033,5.392885177e-5,0.02313569877,0.0006096440235
0.1299224762,1,0.0003809075769,2.27456803e-7,0.006089301261,4.349466087e-5,0.02235565717,0.0005412445704
0.1299224762,1,0.0003809075769,2.27456803e-7,0.006089301261,4.349466087e-5,0.02235565717,0.0005412445705
0.1286773738,1,0.0003754587915,2.224457094e-7,0.006163764852,4.532067056e-5,0.02267741741,0.0005646245819
0.1286773738,1,0.0003754587915,2.224457094e-7,0.006163764852,4.532067056e-5,0.02267741741,0.0005646245819
0.1300373974,1,0.0004001445007,2.6403065e-7,0.006364577113,4.932188853e-5,0.02342322272,0.0006170472676
0.1300373974,1,0.0004001445007,2.6403065e-7,0.006364577113,4.932188852e-5,0.02342322272,0.0006170472676
0.1300998304,1,0.0003875339224,2.429047986e-7,0.006120202915,4.32613089e-5,0.02271643788,0.0005641275065
0.1300998304,1,0.0003875339224,2.429047986e-7,0.006120202915,4.32613089e-5,0.02271643788,0.0005641275065
0.1285860218,1,0.0003856294088,2.505072938e-7,0.006223857534,4.6961742e-5,0.02298474045,0.0005885566094
0.1285860218,1,0.0003856294088,2.505072938e-7,0.006223857534,4.6961742e-5,0.02298474045,0.0005885566094
0.1301779993,1,0.0003778311851,2.218975775e-7,0.006098970045,4.399661786e-5,0.02263517435,0.0005650351016
0.1301779993,1,0.0003778311851,2.218975775e-7,0.006098970045,4.399661785e-5,0.02263517435,0.0005650351015
0.1285114015,1,0.0003920903249,2.687683554e-7,0.006075670509,4.371328305e-5,0.02263900581,0.000572372899
0.1285114015,1,0.0003920903249,2.687683554e-7,0.006075670509,4.371328305e-5,0.02263900581,0.000572372899
0.1284661808,1,0.0004717003116,5.575615961e-7,0.007431681933,8.704173892e-5,0.02613642267,0.0009138474995
0.1284661808,1,0.0004717003116,5.575615962e-7,0.007431681933,8.704173893e-5,0.02613642267,0.0009138474996
0.1302332984,1,0.0004109113973,2.831068272e-7,0.006564072798,5.294731111e-5,0.02435343331,0.0006821203924
0.1302332984,1,0.0004109113974,2.831068273e-7,0.006564072798,5.294731111e-5,0.02435343331,0.0006821203925
0.1303366603,1,0.0004139086597,3.00551623e-7,0.006588518878,5.620804551e-5,0.02376070771,0.0006625594222
0.1303366603,1,0.0004139086597,3.00551623e-7,0.006588518878,5.620804551e-5,0.02376070771,0.0006625594222
0.1283418411,1,0.0004065410669,2.993210834e-7,0.006519190676,5.569983547e-5,0.02361353962,0.0006458522482
0.1283418411,1,0.0004065410669,2.993210834e-7,0.006519190676,5.569983547e-5,0.02361353962,0.0006458522482
0.1304017796,1,0.0003939715914,2.688291608e-7,0.006202646211,4.54508216e-5,0.02306851874,0.0005955942626
