E,r,q1,q2
2.76951875231e-5,1,0.546374627994,0.0156195718843
0.000115906469989,1,0.482837159898,0.00974967287973
-0.000329212351322,1,0.213382025941,0.00493891253294
-0.000370696369218,1,0.880211566727,0.0774554011601
0.000393395361581,1,0.371556153141,0.00492358604212
-0.000483741517558,1,0.681244585722,0.0334488773813
0.000525844132094,1,0.212141595078,0.00173818950151
0.000594685739453,1,0.760483650977,0.0260303107461
0.000639932401985,1,0.475841260059,0.00847498079418
-0.000642339134645,1,0.972110942639,0.0981237487925
0.00078229760894,1,0.458257000777,0.00651578799486
0.000939233850375,1,0.221740005712,0.0054246239486
-0.000983631114333,1,0.142092597089,0.000975870001974
0.00100951346858,1,0.939903816012,0.0766680649674
0.0010653963169,1,0.414058198351,0.0234226157401
0.00110712370928,1,0.51472265598,0.0421081859399
-4.36441019069e-6,2,0.0284974355839,2.29888495869e-5
-0.000136222980618,2,0.175202471099,0.00271267151139
-0.000367150698294,2,0.863360244665,0.0302666172187
-0.000620965641194,2,0.225110836863,0.00173742556562
0.000629442759718,2,0.93103680633,0.0828822150368
-0.000813093771828,2,0.706450478151,0.041404153759
-0.000881089504977,2,0.898453996053,0.0756659560603
-0.00111090471419,2,0.188579960432,0.00347923095219
0.00116020690165,2,0.646145772416,0.0167517847833
-0.00119957060602,2,0.34604430785,0.0114115014921
0.00128399443096,2,0.60169098745,0.0166190991107
0.00150981936134,2,0.569025506358,0.0120868983565
-0.00150996277011,2,0.289588403317,0.00234139560486
-0.00159552066234,2,0.377880932383,0.00666273236683
0.00169127888182,2,0.697916741805,0.0623728132482
0.00183951382807,2,0.14219704847,0.000731910494489
0.000239610934461,3,0.021743946855,1.69379170525e-5
-0.000239766575128,3,0.0832342344186,0.000244653736432
-0.000313691593934,3,0.740410794308,0.0187867874751
-0.000472054196121,3,0.675326853444,0.0156476511655
-0.000482389146541,3,0.983542145693,0.274494945867
-0.000852953128102,3,0.948998090647,0.061418794451
-0.00093102734166,3,0.150977238618,0.000842984639432
0.000942503956811,3,0.0290158315515,5.54917706296e-5
-0.00109086505665,3,0.700408862426,0.0142692970284
-0.00127484067204,3,0.765037986267,0.0229821847087
0.00129012548133,3,0.0257238030922,4.58191784391e-5
0.00132565885141,3,0.232206865839,0.00293094602124
-0.00143155120189,3,0.989403454894,0.077766900461
-0.00155674702877,3,0.870903166935,0.0206643376177
0.00172844958929,3,0.75158112865,0.0487430001172
-0.00185981989599,3,0.981666356503,0.109653310741
3.59107377533e-5,4,0.561113824704,0.0262436709729
-0.000133972356857,4,0.53138730946,0.0166644163402
-0.00015712967197,4,0.152008899656,0.00136856846926
0.000263423671864,4,0.745927504443,0.0482254866969
-0.000283920707324,4,0.49084147719,0.00927849512772
0.00029151437842,4,0.210135509971,0.00392994482901
0.000514940811892,4,0.388532061263,0.00598342007748
0.00063467674134,4,0.950932603164,0.0503980787491
-0.000799401875343,4,0.619989981546,0.0326091778573
-0.00107475628979,4,0.761216856541,0.0277839874397
-0.00113567488692,4,0.675461703568,0.0308559147658
-0.00118624855112,4,0.62865140536,0.0142589400785
0.0011865799044,4,0.588397747952,0.0174223258014
0.00122322946049,4,0.137905807602,0.000845346243062
-0.00131085616485,4,0.789984671819,0.0914177932892
0.0014276052724,4,0.810902054082,0.0254070677593
0.000244881595318,5,0.575858914122,0.0225591795693
-0.000310600363988,5,0.206120546941,0.00194767968491
0.000406961853704,5,0.360170361049,0.00469214621014
-0.000544373968972,5,0.259471443802,0.00270414658031
0.000583852007853,5,0.495859201192,0.0271788876969
0.000604378367689,5,0.774747953532,0.029786311892
-0.000626221021843,5,0.0560454888811,0.000150999222358
-0.000632035144557,5,0.239743299732,0.00312827165273
0.000820711287185,5,0.317264313213,0.00994631978342
-0.000919985991781,5,0.558625493449,0.0088856573717
-0.000921532943496,5,0.550270665552,0.0120394759946
0.00105138675298,5,0.785630558539,0.0136057951956
-0.00105710771367,5,0.871359857916,0.0259856813443
-0.00118004819391,5,0.583746963018,0.00945205498176
0.00136866508607,5,0.378002243102,0.00503140201963
0.00150245228991,5,0.205815769276,0.00248036628337
-1.94616581071e-5,6,0.72861347775,0.0172291734471
-0.000182790851216,6,0.399241069965,0.0118556351245
0.000255974583566,6,0.0799957024839,0.00023349650571
-0.000326400961527,6,0.126533223398,0.00054113474623
0.000405256785977,6,0.890719873228,0.0291153324148
0.000548317352877,6,0.991728570062,0.22117529212
0.000627021251917,6,0.520416430523,0.00846562588756
-0.000725849530534,6,0.143517636761,0.00096270878505
-0.000746898165729,6,0.192552572097,0.00332746707686
0.000881934140277,6,0.484069506777,0.0201609531283
0.00105675012908,6,0.496124831465,0.0110175093212
-0.00143268109209,6,0.875530531001,0.0304417444187
-0.00149899587764,6,0.736783193825,0.0285013283242
0.00165588931301,6,0.875220482462,0.0319207865311
0.00170409271654,6,0.764053009733,0.0634210924504
-0.00195221042701,6,0.41573098042,0.00665853850359
6.30109587513e-6,7,0.0973427559073,0.000360909194895
-0.0001835242358,7,0.888843150448,0.0343476131418
0.000241304681011,7,0.954135630656,0.0321614465651
0.000245410327511,7,0.04754606136,9.82754103452e-5
-0.000253714014071,7,0.0119911508065,4.05611618817e-6
-0.000487945404446,7,0.0413647329047,6.11457497758e-5
0.000582525560483,7,0.139086399198,0.000703240399342
-0.000733039053262,7,0.748420885425,0.0364104235045
0.000748984774891,7,0.760253520718,0.0251771382132
-0.000858069771442,7,0.969196867414,0.0746081014826
-0.00110059958617,7,0.0211126452369,1.48839329679e-5
-0.00121633488195,7,0.657104780455,0.046205445699
-0.00129168693288,7,0.375631729944,0.0105724577333
-0.00152785958888,7,0.961102395123,0.0370628238563
0.00153446625409,7,0.668012747581,0.0144451123024
0.00175057669998,7,0.968990765527,0.0962742678706
5.98502592126e-5,8,0.910810385859,0.0268217510853
-0.00015120495545,8,0.902531078331,0.0575756429985
-0.000195037923737,8,0.819544629558,0.0224882746171
-0.000286743110494,8,0.330012170098,0.00340693863597
-0.000288671768351,8,0.754824609721,0.0349403461921
0.000349896612758,8,0.868689993012,0.0150294838324
-0.00044228886718,8,0.595945435848,0.0116659642837
-0.000677714945856,8,0.337793929488,0.00391076898034
-0.000897985852493,8,0.369840042415,0.0176020066543
-0.00102173147347,8,0.760203892512,0.0387579820485
0.00110388546809,8,0.89849894941,0.0341286143937
0.00117098795974,8,0.183246583171,0.00114815582697
-0.00137270219176,8,0.0379841125574,3.99662601072e-5
0.00168224695853,8,0.860346450277,0.0248155174907
0.00194246516972,8,0.829861515985,0.0187912884642
-0.00195440310007,8,0.166310740877,0.00083024389813
-9.48508831233e-6,9,0.0791906749455,0.000217093328791
9.25719310036e-5,9,0.135572031356,0.000844001957386
0.000232701697928,9,0.792056352745,0.0322700234887
0.000361068823072,9,0.0977729294951,0.000356934370858
-0.000408170657869,9,0.299986019742,0.00332657912193
-0.000413850542656,9,0.143575580907,0.000468965449925
0.000759560945921,9,0.214340532814,0.00366427441904
-0.000786705224824,9,0.19190131193,0.0012116072217
0.000839070679403,9,0.393260290617,0.0052066036401
-0.000893524423569,9,0.815583450334,0.025749773494
-0.00113550738867,9,0.465853097713,0.0107070745015
0.00117117001658,9,0.460077177105,0.0441517455529
0.00117857999763,9,0.0743091349877,0.000146225672414
-0.00138755363914,9,0.82371303499,0.0340160267337
-0.00139524843297,9,0.514719009981,0.00635178487011
0.00142669565529,9,0.732903148837,0.0394153872151
5.84845629174e-5,10,0.503639551771,0.0230755990975
7.12548044542e-5,10,0.807944865206,0.0389424514045
0.000253262001047,10,0.629984185323,0.0106102309485
0.000304739057319,10,0.160611840619,0.00111168280831
-0.000480580092882,10,0.393511986119,0.00715736355681
-0.000584782953117,10,0.581736960781,0.0165415080076
0.000647677613503,10,0.462557569598,0.00785929397914
-0.000743278997207,10,0.869392242177,0.041786595692
0.0007468837316,10,0.3729505891,0.00682741003625
0.000770286170397,10,0.45790762844,0.00612060421483
0.000990402367714,10,0.535646908942,0.0087362620544
0.00101641598631,10,0.50057006871,0.00602509560587
-0.00102365887334,10,0.782345524049,0.0111348364532
0.00118293232014,10,0.187800413261,0.00644897267825
-0.00127772352912,10,0.556128003015,0.00988629924889
-0.00140045671215,10,0.827160833033,0.0120126591078
3.95897615275e-5,11,0.0931148176938,0.000390228046758
0.000210401082544,11,0.270119707987,0.00239478703417
-0.000400208558853,11,0.0599280924174,0.00020929572366
-0.000487377704948,11,0.316061668169,0.00857906258166
0.000538531723955,11,0.987430697881,0.111179415505
0.000556013888435,11,0.782059584687,0.0237530975132
0.000680329240052,11,0.76815682339,0.0357251735185
-0.00108710301763,11,0.0946691273488,0.000964286637334
0.0011377912128,11,0.120480618638,0.000593262225007
-0.00116408401509,11,0.638144257197,0.00978067106495
-0.00134718141226,11,0.812755267253,0.0212664398997
-0.00136751356991,11,0.584190936555,0.0168331379019
0.00141098855328,11,0.405364209879,0.00512385699215
0.00147947843547,11,0.029427445229,4.82248620901e-5
-0.00159204290375,11,0.198187083672,0.00107201273478
