E,r,l1_q2,l1_q3,l5_q2,l5_q3,l10_q2,l10_q3
0.077499989,1,0.0006923662002,7.037003564e-7,0.01141690644,0.0001488905004,0.04254629412,0.001927260152
0.077499989,1,0.0006923662002,7.037003564e-7,0.01141690644,0.0001488905004,0.04254629412,0.001927260152
0.07749987754,1,0.0007215240647,8.008728102e-7,0.01178893166,0.0001597422406,0.04369461928,0.00207347814
0.07749987754,1,0.0007215240647,8.008728102e-7,0.01178893166,0.0001597422407,0.04369461928,0.00207347814
0.07750012319,1,0.0007108558837,8.188562201e-7,0.01155472808,0.0001543477783,0.04317069677,0.001992772783
0.07750012319,1,0.0007108558837,8.188562202e-7,0.01155472808,0.0001543477783,0.04317069677,0.001992772783
0.0775001925,1,0.000651908925,5.999251008e-7,0.01090599785,0.000129245599,0.04155517859,0.00178566474
0.0775001925,1,0.000651908925,5.999251008e-7,0.01090599785,0.000129245599,0.04155517859,0.00178566474
0.07749978004,1,0.0006889062487,7.111002313e-7,0.0111469379,0.0001364230135,0.04243870347,0.001899658395
0.07749978004,1,0.0006889062487,7.111002313e-7,0.0111469379,0.0001364230135,0.04243870347,0.001899658395
0.0775002699,1,0.0006776445449,6.727625337e-7,0.01136865925,0.0001460630785,0.04161656344,0.00179228337
0.0775002699,1,0.0006776445449,6.727625337e-7,0.01136865925,0.0001460630785,0.04161656344,0.00179228337
0.07749966632,1,0.0007034107515,7.644509203e-7,0.01138195179,0.0001458108929,0.04327126222,0.002021796449
0.07749966632,1,0.0007034107515,7.644509204e-7,0.01138195179,0.0001458108929,0.04327126222,0.002021796449
0.07750040241,1,0.0006572279452,6.265039102e-7,0.0109908757,0.0001332280076,0.04166218561,0.001799291679
0.07750040241,1,0.0006572279452,6.265039102e-7,0.0109908757,0.0001332280076,0.04166218561,0.001799291678
0.07749959315,1,0.0006734345655,6.528249745e-7,0.01099364993,0.0001317789488,0.0422322875,0.001875040713
0.07749959315,1,0.0006734345655,6.528249745e-7,0.01099364993,0.0001317789488,0.0422322875,0.001875040713
0.07750051986,1,0.0006740898003,6.665655915e-7,0.01119300627,0.0001406881571,0.04261809817,0.001948109791
0.07750051986,1,0.0006740898003,6.665655915e-7,0.01119300627,0.0001406881571,0.04261809817,0.001948109791
0.07749946268,1,0.0006553695868,6.213185821e-7,0.01114149202,0.0001375164454,0.04239122873,0.001893862688
0.07749946268,1,0.0006553695868,6.213185821e-7,0.01114149202,0.0001375164454,0.04239122873,0.001893862688
0.07749941082,1,0.0006646520447,6.373271271e-7,0.01076439564,0.000124052315,0.04172743036,0.001808184574
0.07749941082,1,0.0006646520447,6.373271271e-7,0.01076439564,0.000124052315,0.04172743036,0.001808184574
0.07750061748,1,0.0006918177865,7.418645311e-7,0.01153252784,0.0001541785068,0.04426785292,0.002187228148
0.07750061748,1,0.0006918177866,7.418645312e-7,0.01153252784,0.0001541785068,0.04426785292,0.002187228148
0.07750069212,1,0.0006776557929,6.834822586e-7,0.01100826236,0.0001325352095,0.04206532824,0.001852735335
0.07750069212,1,0.0006776557929,6.834822586e-7,0.01100826236,0.0001325352095,0.04206532824,0.001852735335
0.07749925945,1,0.0006457087713,5.755295726e-7,0.01097176929,0.0001313692508,0.04159736647,0.001794923714
0.07749925945,1,0.0006457087713,5.755295726e-7,0.01097176929,0.0001313692508,0.04159736647,0.001794923714
0.07750074275,1,0.0007049524611,7.840692364e-7,0.01153739345,0.0001534952164,0.04304929094,0.00197043149
