E,r,l1_q2,l1_q3,l5_q2,l5_q3,l10_q2,l10_q3
0.0549999729,1,0.0006750018517,6.827823225e-7,0.01113974478,0.0001421845699,0.04213052507,0.001873827221
0.0549999729,1,0.0006750018517,6.827823225e-7,0.01113974478,0.0001421845699,0.04213052507,0.001873827221
0.05500004912,1,0.0006660119977,6.521568745e-7,0.01095822161,0.0001319852199,0.04164980295,0.001824664946
0.05500004912,1,0.0006660119977,6.521568745e-7,0.01095822161,0.0001319852199,0.04164980295,0.001824664946
0.05499987403,1,0.0007240367438,8.442127765e-7,0.01161374928,0.0001525959825,0.04360816252,0.00204662008
0.05499987403,1,0.0007240367438,8.442127765e-7,0.01161374928,0.0001525959825,0.04360816252,0.00204662008
0.05500015932,1,0.0006419167682,5.811448384e-7,0.01067003455,0.000120605043,0.04109734227,0.001738506711
0.05500015932,1,0.0006419167682,5.811448384e-7,0.01067003455,0.000120605043,0.04109734227,0.001738506711
0.05499980667,1,0.0006768996058,6.850349732e-7,0.011404019,0.0001492235234,0.0430867795,0.002014693219
0.05499980667,1,0.0006768996058,6.850349732e-7,0.011404019,0.0001492235234,0.0430867795,0.002014693219
0.05500030163,1,0.000713495522,7.71254586e-7,0.01144491395,0.0001464968981,0.04276667692,0.001938274104
0.05500030163,1,0.000713495522,7.71254586e-7,0.01144491395,0.0001464968981,0.04276667692,0.001938274104
0.05499969344,1,0.0006555846075,6.249966623e-7,0.0111145513,0.0001370970142,0.04164508556,0.001795755645
0.05499969344,1,0.0006555846075,6.249966623e-7,0.0111145513,0.0001370970142,0.04164508556,0.001795755645
0.05499959471,1,0.0007325440576,8.694507533e-7,0.01188359929,0.0001616485609,0.04526846734,0.002251333509
0.05499959471,1,0.0007325440576,8.694507533e-7,0.01188359929,0.0001616485609,0.04526846734,0.002251333509
0.0550004333,1,0.000679568479,6.886860753e-7,0.01091738612,0.0001298122124,0.04147940052,0.001780158402
0.0550004333,1,0.000679568479,6.886860753e-7,0.01091738612,0.0001298122124,0.04147940052,0.001780158402
0.05500047894,1,0.0006576761407,6.168171964e-7,0.01079434678,0.0001251644638,0.04121716344,0.001743301663
0.05500047894,1,0.0006576761407,6.168171964e-7,0.01079434678,0.0001251644638,0.04121716344,0.001743301663
0.05499951606,1,0.0007335119336,9.027039355e-7,0.01169620872,0.0001609656742,0.04316948168,0.002008352538
