E,r,q2
0.0632258366237,1,0.00558520766279
0.0632258366237,1,0.0055849159045
0.063363596309,1,0.00578228352033
0.063363596309,1,0.00578037331866
0.0634278183376,1,0.00591227275485
0.0634278183376,1,0.00591327348483
0.0630748157611,1,0.00548068443209
0.0630748157611,1,0.00547968937861
0.0635763143809,1,0.00582435768582
0.0635763143809,1,0.00582393731938
0.0629082878237,1,0.0061323578535
0.0629082878237,1,0.00611462137115
0.0636357160832,1,0.00565402480698
0.0636357160832,1,0.00565541622801
0.0627820952514,1,0.00601504895165
0.0627820952514,1,0.00601534206409
0.0638219686385,1,0.00550233131054
0.0638219686385,1,0.0055067750754
0.063919321057,1,0.00556957560628
0.063919321057,1,0.00556962518307
0.0625974426615,1,0.00594474688673
0.0625974426615,1,0.00595329768085
0.0625114443854,1,0.00567213803122
0.0625114443854,1,0.00567956279865
0.0640450325228,1,0.00592400821141
0.0632124915039,2,0.00553494949495
0.0632124915038,2,0.00553486952882
0.0633517062214,2,0.00569271878597
0.0633517062214,2,0.00569300048793
0.0631194995357,2,0.00584197525515
0.0631194995357,2,0.00584109968229
0.0634982080765,2,0.00551361094396
0.0634982080765,2,0.00552040280265
0.0629700286417,2,0.00580732824126
0.0629700286417,2,0.00580378646442
0.0635627930157,2,0.005556980685
0.0635627930157,2,0.00555917554318
0.0628664167155,2,0.00599271683155
0.0628664167155,2,0.00600952563697
0.0637529992972,2,0.00590994848714
0.0637529992972,2,0.00591319353293
0.0627279726677,2,0.00559068775367
0.0627279726677,2,0.00559755094013
0.0638068510652,2,0.00547339969519
0.0638068510652,2,0.00547990832486
0.0625328331112,2,0.00564142233266
0.0625328331112,2,0.00563077802768
0.0640006445088,2,0.00554348873061
0.0640006445088,2,0.00553492066646
0.0624623672239,2,0.00580175211045
0.063258247218,3,0.00613530800321
0.063258247218,3,0.00613534959081
0.0631321271246,3,0.00565625782861
0.0631321271246,3,0.00565917672511
0.063425130209,3,0.00545057210256
0.063425130209,3,0.0054543845693
0.0630764045682,3,0.00574509036853
0.0630764045682,3,0.0057487473894
0.0634557322547,3,0.00575170451508
0.0634557322547,3,0.00576543536071
0.0629656802113,3,0.00615508100905
0.0629656802113,3,0.00614636256327
0.0636369284986,3,0.00570050506281
0.0636369284986,3,0.00570202369559
0.0628498782378,3,0.00583787838204
0.0628498782378,3,0.00583996921808
0.0637842850488,3,0.00548725711678
0.0637842850488,3,0.00551247498221
0.0627258555326,3,0.00570612079197
0.0627258555326,3,0.00570000497943
0.0625836396308,3,0.00549327037073
0.0625836396308,3,0.00549261083942
0.0639791297169,3,0.00553235935158
0.0639791297169,3,0.00552013566435
0.0624804191136,3,0.00583620396042
0.0631916852695,4,0.00598210757281
0.0631916852695,4,0.00598162745071
0.0633891607021,4,0.0058208002744
0.0633891607021,4,0.00582045251431
0.0631222992108,4,0.0055021863356
0.0631222992108,4,0.00550495264863
0.0634769237586,4,0.00555814794095
0.0634769237586,4,0.00555392503907
0.0635427400851,4,0.00578273253987
0.0635427400851,4,0.00578194982908
0.0629405064848,4,0.00565792255262
0.0629405064848,4,0.00565149939806
0.0628738576794,4,0.00550155848426
0.0628738576794,4,0.00550412261167
0.0637162692391,4,0.00585261271135
0.0637162692391,4,0.00585865969046
0.0627237329093,4,0.00569757880208
0.0627237329093,4,0.00570963520048
0.0638486119005,4,0.00576489697447
0.0638486119005,4,0.00576714123225
0.0639587877643,4,0.00565241867742
0.0639587877643,4,0.00563669505088
0.062555056256,4,0.00595787377456
0.062555056256,4,0.00596066122045
0.0625364559639,4,0.00583667629549
0.0632045380229,5,0.00570850079521
0.0632045380229,5,0.00570985334857
0.0633621452001,5,0.00569195365302
0.0633621452001,5,0.00569150676046
0.0630845958947,5,0.00569943933564
0.0630845958947,5,0.00569979925327
0.0635060479327,5,0.00578698608206
0.0635060479327,5,0.00578588625119
0.0629815967075,5,0.00581996259704
0.0629815967075,5,0.00581847472151
0.0635766144122,5,0.00591054356458
0.0635766144122,5,0.0059119503882
0.0628760304402,5,0.00556826755737
0.0628760304402,5,0.00556788686786
0.0636576338219,5,0.00553724732111
0.0636576338219,5,0.00552215455779
0.0627267906591,5,0.0057199678447
0.0627267906591,5,0.00571574313515
0.0638116084202,5,0.00565914653193
0.0638116084202,5,0.00565980488269
0.0639276555242,5,0.00557283905142
0.0639276555242,5,0.00556256034429
0.0625595868868,5,0.00569927549067
0.0625595868868,5,0.00570257308654
0.0640123798893,5,0.00577296848925
0.0632234671329,6,0.00562913828568
0.0632234671329,6,0.00562915255574
0.0633902908138,6,0.00559190340037
0.0633902908138,6,0.00559167502783
0.0631068798118,6,0.00568598686666
0.0631068798118,6,0.00568508281671
0.0634643118768,6,0.00576203175502
0.0634643118768,6,0.00576486632172
0.0629913931761,6,0.00574439543754
0.0629913931761,6,0.00574391254949
0.0628642689433,6,0.00609092650582
0.0628642689433,6,0.00609051144843
0.0636714991949,6,0.00573285331423
0.0636714991949,6,0.00573258891396
