E,r,q1,q2
-5.15901156446e-7,1,1.0,0.00684205948021
6.55608600073e-6,1,1.0,0.00691891965237
1.61091902225e-5,1,1.0,0.0069474009513
2.13111089081e-5,1,1.0,0.00884038109756
-2.38780888645e-5,1,1.0,0.00643238705114
3.13094653243e-5,1,1.0,0.00685013016458
-3.46975108399e-5,1,1.0,0.00684341845637
4.79377137833e-5,1,1.0,0.00673705241662
-5.74982472927e-5,1,1.0,0.0060702846277
6.8417917474e-5,1,1.0,0.00615286649926
-6.8630708384e-5,1,1.0,0.00619274129091
7.8560209902e-5,1,1.0,0.00629320092892
-0.000114565843839,1,1.0,0.00601035642637
-0.000122696615917,1,1.0,0.00584438041664
0.000124129799674,1,1.0,0.00594836768459
0.000131186774256,1,1.0,0.00601948809193
-8.76464412773e-6,2,1.0,0.00669653337659
8.78869607824e-6,2,1.0,0.0062139496856
1.62576197252e-5,2,1.0,0.00746490752678
-1.66265577795e-5,2,1.0,0.00649699715852
4.06369301825e-5,2,1.0,0.00684054723184
-4.5406025453e-5,2,1.0,0.00680744784873
4.73924106354e-5,2,1.0,0.00678485713296
-5.54484226762e-5,2,1.0,0.00675668800404
6.72604259741e-5,2,1.0,0.00704962236999
-6.90065622916e-5,2,1.0,0.00722321355957
-8.0373731555e-5,2,1.0,0.00741710659923
8.09550477076e-5,2,1.0,0.00751065433812
-0.00010563185282,2,1.0,0.00682221025371
-0.000111739042344,2,1.0,0.00692604508973
0.000113447886662,2,1.0,0.00641355131766
0.00011973481563,2,1.0,0.00616375915695
1.74039646499e-5,3,1.0,0.00684237101047
-1.78843805905e-5,3,1.0,0.00634658426611
2.43178049631e-5,3,1.0,0.006955263585
-2.82167623423e-5,3,1.0,0.00736714825622
5.69689320307e-5,3,1.0,0.00598252574156
-5.69972266193e-5,3,1.0,0.00615733975703
-6.34144690454e-5,3,1.0,0.00613850090689
6.7544845961e-5,3,1.0,0.00629654753569
-8.35123876126e-5,3,1.0,0.00689163700705
8.50628749032e-5,3,1.0,0.00637865042426
-9.32473548499e-5,3,1.0,0.00674028720635
9.39829234961e-5,3,1.0,0.00634133038958
0.000121929177002,3,1.0,0.00655051792526
-0.000126745776499,3,1.0,0.00655940466956
0.00013557194522,3,1.0,0.00648085978718
-0.000138422727811,3,1.0,0.00642215842478
1.1117146176e-5,4,1.0,0.0066292943106
1.42398201294e-5,4,1.0,0.00716019580257
-1.50674677627e-5,4,1.0,0.00704109830507
-2.02298208951e-5,4,1.0,0.00730483433564
-3.74072142504e-5,4,1.0,0.00692595227762
4.01285008506e-5,4,1.0,0.00629551649399
-5.23596424491e-5,4,1.0,0.00663506780832
5.42028664526e-5,4,1.0,0.00638796075835
-6.58648092803e-5,4,1.0,0.00645756098411
6.95308981798e-5,4,1.0,0.00631019466698
-7.73046088417e-5,4,1.0,0.00640543836166
8.31252307877e-5,4,1.0,0.00617657448235
9.3195001286e-5,4,1.0,0.0061542745542
-9.81212446001e-5,4,1.0,0.00625184582172
0.000105646615744,4,1.0,0.0066226347543
-0.000112850915143,4,1.0,0.00640811537633
1.79232268121e-6,5,1.0,0.00780258725985
-2.24692458254e-6,5,1.0,0.0082574593122
-2.04139804993e-5,5,1.0,0.0069986030215
-2.49341028096e-5,5,1.0,0.00725063795657
3.5708300177e-5,5,1.0,0.00663385434862
5.01039447562e-5,5,1.0,0.00716649241341
-5.29663687696e-5,5,1.0,0.00635230064772
-6.45336650693e-5,5,1.0,0.00699633860887
7.65047212851e-5,5,1.0,0.00689809515431
8.47661000055e-5,5,1.0,0.00688288630925
-9.24291393283e-5,5,1.0,0.00644743713333
-9.71583378294e-5,5,1.0,0.00638716478688
0.000126861046904,5,1.0,0.00612619247825
0.000135169876696,5,1.0,0.00624729384925
-0.000138946733093,5,1.0,0.00579723155947
0.000141965659506,5,1.0,0.00651362971171
1.0497592059e-6,6,1.0,0.00626171249259
-9.13100124166e-6,6,1.0,0.00912065980386
9.76532258174e-6,6,1.0,0.00854473255581
1.18335409314e-5,6,1.0,0.00634559072587
3.38618457974e-5,6,1.0,0.00603674468136
-3.56520310182e-5,6,1.0,0.00591180741703
