E,r,q1,q2
-0.000132139544137,1,1.0,0.026267744255
0.00025142266992,1,1.0,0.039506305907
-0.000622295957368,1,1.0,0.0408355468282
0.0009255417584,1,1.0,0.0413150908268
0.00162073778357,1,1.0,0.0836780397205
-0.00163096617877,1,1.0,0.0303503595581
0.00194099814247,1,1.0,0.0216536987921
-0.00238614659926,1,1.0,0.0362773269307
0.00241567116378,1,1.0,0.0431116897051
-0.00275071262369,1,1.0,0.0359319830282
0.00313523720866,1,1.0,0.0310873841627
-0.00442210714403,1,1.0,0.0715516861182
-0.00479734785843,1,1.0,0.110881871902
-0.00573628282973,1,1.0,0.041456791443
0.00715377322931,1,1.0,0.0374615135396
-0.00716602844198,1,1.0,0.0321394575795
0.00760678133041,1,1.0,0.0486467482662
-0.00779818069828,1,1.0,0.0370990526399
-0.00903458800706,1,1.0,0.0485233779483
0.00969845655668,1,1.0,0.0510783618463
0.0109815535778,1,1.0,0.0383291408172
0.0117779306715,1,1.0,0.0497036187075
-0.0120002869024,1,1.0,0.0893700550654
-0.0122853030758,1,1.0,0.0966784457367
0.0123003968444,1,1.0,0.0454307484678
-7.16089963311e-5,2,1.0,0.0156546005188
-0.000515344166405,2,1.0,0.013978923844
0.000617395043164,2,1.0,0.0250367726401
0.00138937079853,2,1.0,0.0307337960323
-0.00158187602277,2,1.0,0.0220288063069
-0.00169442933119,2,1.0,0.0179513540411
0.0017969561362,2,1.0,0.0304520899008
-0.00182771104431,2,1.0,0.0228677301638
-0.00302587126564,2,1.0,0.0167947253761
-0.0034863458233,2,1.0,0.0193607018706
0.00438043108692,2,1.0,0.0275133040009
-0.00453972430901,2,1.0,0.0268340595136
0.00514383061741,2,1.0,0.129385666592
-0.00525767143767,2,1.0,0.0232370517916
-0.00609178972849,2,1.0,0.0179258931216
0.00633439958507,2,1.0,0.0703932666521
0.00675133203125,2,1.0,0.0545480928816
-0.00721029927306,2,1.0,0.0570463077372
0.00738196743116,2,1.0,0.0817676603321
-0.00835276046812,2,1.0,0.0472780774506
-0.00891391924122,2,1.0,0.0231510371284
-0.00978100590142,2,1.0,0.0139183497962
0.00990471348354,2,1.0,0.109771851767
-0.0101629668962,2,1.0,0.0171098086742
0.0102880028638,2,1.0,0.0419701864842
-0.000320135378103,3,1.0,0.133875837524
0.000964814612863,3,1.0,0.0643853289406
0.00169419515099,3,1.0,0.0598399798246
-0.00179085282686,3,1.0,0.0318492365541
0.00310760775442,3,1.0,0.0305240325778
-0.00312026885385,3,1.0,0.0379743923447
0.00349168989114,3,1.0,0.0351344215485
0.00373197869903,3,1.0,0.0334572352928
-0.00416449770597,3,1.0,0.0602834834788
0.00428038181971,3,1.0,0.0242953574113
-0.00473763346331,3,1.0,0.152557799067
0.00533679054816,3,1.0,0.0517459333977
-0.00539560319757,3,1.0,0.0388900595027
-0.0057535289881,3,1.0,0.0370390382739
0.00712224551681,3,1.0,0.0293939822097
-0.00784369471358,3,1.0,0.0483989664753
0.0079869723175,3,1.0,0.0511738520068
0.0086100360239,3,1.0,0.0318419283111
-0.00861874288884,3,1.0,0.0859246251572
0.00932591887907,3,1.0,0.0998677130331
-0.00938245962336,3,1.0,0.107506611525
-0.00964621616719,3,1.0,0.0819206797785
0.00968225439844,3,1.0,0.05362320812
-0.0101945349169,3,1.0,0.0717136772916
-0.0105722222637,3,1.0,0.0462004281935
0.000474495319218,4,1.0,0.0352976497787
0.00166169465956,4,1.0,0.0401352272598
-0.00201209196963,4,1.0,0.0507943957718
0.00227442156214,4,1.0,0.151517142185
-0.00296942844336,4,1.0,0.0280450350369
0.0034778775633,4,1.0,0.034301657516
-0.00367580285861,4,1.0,0.0697679947831
0.00411258013916,4,1.0,0.0414621506988
0.00492028920311,4,1.0,0.0340878653253
-0.00493120306723,4,1.0,0.0480315145232
-0.00548070517126,4,1.0,0.0370327929298
-0.00588369665613,4,1.0,0.100849519747
0.00588709496066,4,1.0,0.0198666365582
-0.00632883415078,4,1.0,0.0595065831385
0.00642533536505,4,1.0,0.0184580890436
0.00668631308657,4,1.0,0.0406781284902
-0.0068843332896,4,1.0,0.0167346352855
0.00709354623637,4,1.0,0.0444505837122
0.00768928270423,4,1.0,0.0332205626109
-0.00820757208195,4,1.0,0.0169866849635
0.00845187652522,4,1.0,0.0923665041636
-0.00927476661009,4,1.0,0.12640166644
-0.00971678661978,4,1.0,0.0284815097387
-0.0100418600305,4,1.0,0.226498923024
-0.0115507751087,4,1.0,0.0460372321538
-0.000100082557869,5,1.0,0.0610522389001
0.000307289094646,5,1.0,0.110335607903
0.000816602193971,5,1.0,0.0499134233824
0.00103595895089,5,1.0,0.0580005223566
0.00267636463254,5,1.0,0.0477294255743
-0.00318002715868,5,1.0,0.0424162898354
0.00320522012322,5,1.0,0.0787429196784
-0.00368645038733,5,1.0,0.0317458317692
-0.00405373012225,5,1.0,0.046678106073
-0.00485761876877,5,1.0,0.180386765834
0.005817131306,5,1.0,0.0588707834694
-0.0063611755343,5,1.0,0.0217666970197
-0.00704396145374,5,1.0,0.0237706753924
0.00806663124406,5,1.0,0.043494181663
-0.00812734896816,5,1.0,0.023585589491
0.00831157295498,5,1.0,0.0366635483163
0.00888548313015,5,1.0,0.029744358276
0.00945348284612,5,1.0,0.0438798483658
-0.00952098177554,5,1.0,0.0667091701366
0.00966058593766,5,1.0,0.0253731360961
-0.0102639165588,5,1.0,0.0236752540593
-0.0111513730661,5,1.0,0.0396722852149
0.0116202115596,5,1.0,0.051166370008
0.0118753329698,5,1.0,0.0373544652844
0.0125558047347,5,1.0,0.0406084510271
-8.20007834735e-5,6,1.0,0.180884232559
0.000980307996531,6,1.0,0.0508278227244
0.00154677700979,6,1.0,0.0777508565729
0.00181807435878,6,1.0,0.264957051183
-0.00258410934138,6,1.0,0.0313771285686
-0.00348183102167,6,1.0,0.0319411128843
-0.00454132624402,6,1.0,0.0340825458583
0.00501315268746,6,1.0,0.0456572454789
-0.00545539337517,6,1.0,0.045223510977
0.00594797756097,6,1.0,0.117457195222
-0.00632448972493,6,1.0,0.10173700919
-0.0070527586351,6,1.0,0.042048623749
0.00706074393321,6,1.0,0.0563811879174
0.0072365578253,6,1.0,0.0919534254471
-0.00798791157683,6,1.0,0.122189263474
0.00829255235172,6,1.0,0.0796930079223
0.00904501499128,6,1.0,0.0648730156724
-0.00952036275456,6,1.0,0.0418138448943
0.0101087284889,6,1.0,0.052271760506
-0.0102879340472,6,1.0,0.0415849978986
-0.0114898549626,6,1.0,0.0524203696329
0.0115841668367,6,1.0,0.0463323524262
-0.0117521981471,6,1.0,0.047333794913
0.0117701780918,6,1.0,0.0473151765621
-0.0121811389587,6,1.0,0.0194604187248
-0.000405606761733,7,1.0,0.0947515805596
0.000751820088578,7,1.0,0.0337475870347
0.00131597066256,7,1.0,0.0326898248831
-0.00193959800164,7,1.0,0.219445886158
-0.00252754004939,7,1.0,0.0271699497798
0.00299528543149,7,1.0,0.0223719879954
-0.00341922356663,7,1.0,0.0619258796526
0.00353728321221,7,1.0,0.0242750011997
-0.00356701739459,7,1.0,0.0473029523086
-0.00396533820364,7,1.0,0.0479843893623
0.00402434629276,7,1.0,0.0492694288259
0.00489224189516,7,1.0,0.0518800102607
-0.00510827382818,7,1.0,0.0308139612952
0.00570599693563,7,1.0,0.0211537428004
-0.00619501732609,7,1.0,0.0292322002584
-0.00652984939444,7,1.0,0.0404685676011
0.0065993167505,7,1.0,0.0289455010545
0.00684694827486,7,1.0,0.0663327812747
-0.00778203945209,7,1.0,0.107520131418
-0.00892819315597,7,1.0,0.0298138276458
0.00920998176704,7,1.0,0.0465534576412
0.0101471690773,7,1.0,0.0414309878982
-0.0101541777182,7,1.0,0.0274690196584
-0.0106216917777,7,1.0,0.0207602137583
0.0107026191668,7,1.0,0.0442253770193
-0.000150581277772,8,1.0,0.0301802982584
0.000599438467058,8,1.0,0.0231339557797
-0.0011265537664,8,1.0,0.0510600800872
0.0012925689553,8,1.0,0.0685396715804
-0.00211620914516,8,1.0,0.193226856075
0.00223073023652,8,1.0,0.0596290082738
-0.00279568079357,8,1.0,0.0377053660262
-0.00314661465452,8,1.0,0.0342552122571
0.00334581863676,8,1.0,0.0525664179929
-0.00420386971968,8,1.0,0.147374189499
0.00479514821389,8,1.0,0.0362242520594
0.00573029823262,8,1.0,0.0304653215066
-0.00581410887309,8,1.0,0.0319599940271
-0.00668231358932,8,1.0,0.0355631801571
0.00692752585458,8,1.0,0.0430074322665
0.00738725098836,8,1.0,0.0370229031391
0.00829797879186,8,1.0,0.0355967609611
-0.00874968818892,8,1.0,0.0221711209567
-0.009696308417,8,1.0,0.0236162327608
0.00989977667922,8,1.0,0.0965729095817
0.0102289130843,8,1.0,0.0648496082356
-0.0107363321867,8,1.0,0.0493251989894
-0.0112074185603,8,1.0,0.017504298946
-0.0115846057367,8,1.0,0.037398599816
-0.0117527599627,8,1.0,0.0570890301543
-5.69489920293e-5,9,1.0,0.0345772781841
0.00033286759007,9,1.0,0.0694636406473
0.00070215337373,9,1.0,0.197935589937
-0.00151723361583,9,1.0,0.126408294631
-0.00299042666075,9,1.0,0.0459226501555
0.00299174522972,9,1.0,0.0549706765554
-0.00344444710745,9,1.0,0.0567003127893
0.00344731280632,9,1.0,0.113352086209
-0.00420949881449,9,1.0,0.0326935083993
0.00538726117542,9,1.0,0.0415754991287
-0.00564454671199,9,1.0,0.0295663133992
0.00581135885184,9,1.0,0.0300871245813
-0.00612340336439,9,1.0,0.0253067861981
0.00619022878273,9,1.0,0.0831067423334
0.00637817353305,9,1.0,0.033807088391
0.00708417321951,9,1.0,0.0658620249662
-0.00766580658812,9,1.0,0.0396135795762
0.00794864474245,9,1.0,0.0334212231416
0.00831325365037,9,1.0,0.0847980798296
0.00976556857548,9,1.0,0.0787358607712
-0.00986540223629,9,1.0,0.0486715094336
-0.0101592006508,9,1.0,0.0763711596257
