E,r,q1,q2
0.000155642267626,1,1.0,0.0276456797977
-0.000363672951643,1,1.0,0.0185112187121
-0.000556811767817,1,1.0,0.0618169050985
0.000659651045021,1,1.0,0.0327704709064
-0.000827262125312,1,1.0,0.0393400442516
0.000977001927752,1,1.0,0.0250023698909
0.00118614781001,1,1.0,0.0369598300039
-0.00123214939591,1,1.0,0.0271917910755
0.00132289114649,1,1.0,0.0169551090254
-0.00143995995164,1,1.0,0.0238549117399
-0.00170760313135,1,1.0,0.0848369890106
0.00222149142796,1,1.0,0.019394278509
-0.00222326509888,1,1.0,0.0211107560132
0.00243666531269,1,1.0,0.0284634083895
-0.00253012202756,1,1.0,0.0236149265652
-0.00272597240615,1,1.0,0.0270573499127
0.00020516671585,2,1.0,0.0332592790442
-0.000493003688429,2,1.0,0.0276180257764
0.000552187256034,2,1.0,0.0522657599485
0.0008149984854,2,1.0,0.0492857778832
0.00121483360786,2,1.0,0.0179885360645
-0.00122278670824,2,1.0,0.0276078177052
-0.00147232181245,2,1.0,0.0288965800307
0.0015840649556,2,1.0,0.019107484728
-0.00199629921957,2,1.0,0.0181842809629
-0.00232672879154,2,1.0,0.018413463928
0.00240298595475,2,1.0,0.0180284964745
0.00257517997177,2,1.0,0.020990195716
-0.00267209638551,2,1.0,0.0135302254877
0.00286192968576,2,1.0,0.0346238526366
0.00341495871576,2,1.0,0.016673080085
-0.00346001314667,2,1.0,0.0206913183376
1.88468256566e-5,3,1.0,0.0470537170235
-0.000131205746449,3,1.0,0.0272983278545
0.000572678536639,3,1.0,0.0242018260261
-0.000643143864536,3,1.0,0.0123515042139
-0.00086627376656,3,1.0,0.0164708806812
0.000896332934943,3,1.0,0.0618652984684
0.00144795235454,3,1.0,0.0341908165938
0.00192443300568,3,1.0,0.0439382725944
-0.00194011660504,3,1.0,0.0190287001826
-0.00227558392869,3,1.0,0.0184695601949
-0.00245383964364,3,1.0,0.017373953724
0.00265571208742,3,1.0,0.0176514644839
0.00294507405896,3,1.0,0.0320950747454
