E,r,q1,q2
-0.00030982506693,1,1.0,0.0511953779387
0.000546994811897,1,1.0,0.0879687107037
0.00113886847722,1,1.0,0.0697463269609
-0.00174765164061,1,1.0,0.0510733929377
0.00273329687786,1,1.0,0.0437109729502
-0.00548023839271,1,1.0,0.0467561496358
0.00576193047833,1,1.0,0.0331705179
-0.00672720066684,1,1.0,0.0385639617792
0.00688506369162,1,1.0,0.0400179121049
-0.00933307182028,1,1.0,0.0709090230525
-0.0102448630514,1,1.0,0.040922803768
-0.0110089758654,1,1.0,0.0690260491038
0.0115947979501,1,1.0,0.0750222338663
0.0123108177287,1,1.0,0.0948679312213
-0.0148751840945,1,1.0,0.0433943783553
-0.0162325958387,1,1.0,0.0619468265944
0.00061544041517,2,1.0,0.0394958791709
-0.000683483722381,2,1.0,0.0582018965888
0.00236034428292,2,1.0,0.0461291776953
-0.00382864003981,2,1.0,0.0455207481451
0.00524222664364,2,1.0,0.0971664535965
-0.00586323078306,2,1.0,0.0445386203203
0.00629316097684,2,1.0,0.155156837718
-0.00917771027467,2,1.0,0.135971105434
-0.0098381704256,2,1.0,0.0924785814599
0.0104734179539,2,1.0,0.0751903936406
-0.0129544103205,2,1.0,0.0495037216071
0.0151120178363,2,1.0,0.0955248504904
-0.0152986645322,2,1.0,0.0409091272418
0.0153983057335,2,1.0,0.0748702343979
-0.0161184898974,2,1.0,0.0396049604772
-0.0179857634259,2,1.0,0.100860591921
0.00080090109497,3,1.0,0.0281158634019
-0.00109555014378,3,1.0,0.0390614494038
0.00196465837517,3,1.0,0.0398492386925
-0.00257741296706,3,1.0,0.0635927880453
-0.0041427915673,3,1.0,0.0337219574598
-0.00641655291832,3,1.0,0.0518922003141
0.00713151047594,3,1.0,0.306170401817
0.00787999013921,3,1.0,0.0584312095763
-0.0091306987331,3,1.0,0.0406421418913
-0.0106354861274,3,1.0,0.0421771093678
0.0108795351666,3,1.0,0.0446078317018
0.0122558161321,3,1.0,0.0226210251714
0.0127129308887,3,1.0,0.0475778533008
-0.0136141441255,3,1.0,0.109074278897
0.0138324783287,3,1.0,0.0256128134838
-0.0156064635792,3,1.0,0.0978946182994
-0.000716861507242,4,1.0,0.05064565893
0.00115138639223,4,1.0,0.0582427805243
-0.00378134807993,4,1.0,0.379602273747
-0.00448610775718,4,1.0,0.0384106971421
0.00496009405637,4,1.0,0.0684488563839
-0.00558192990201,4,1.0,0.0870538240214
0.00759596192686,4,1.0,0.0913982192095
-0.00820332458361,4,1.0,0.0966326641005
-0.0114481109253,4,1.0,0.0878900245728
-0.0121455562862,4,1.0,0.161352770485
