E,r,q1,q2
-0.000143864537041,1,1.0,0.0631226208931
0.0004450407652,1,1.0,0.0665389955199
-0.000478321445386,1,1.0,0.0413612794541
-0.00105075606757,1,1.0,0.0373509254956
0.00122074653396,1,1.0,0.0520328050565
0.00168563778946,1,1.0,0.0561573330496
-0.00179076642798,1,1.0,0.0354592696017
0.0025669845466,1,1.0,0.0428793329336
-0.00277431430867,1,1.0,0.0438047518396
0.00360296906724,1,1.0,0.423355542752
-0.0037295784527,1,1.0,0.0399129415364
0.00389314965496,1,1.0,0.0293394639192
-0.00436767511075,1,1.0,0.0186626966058
0.0047826091399,1,1.0,0.0208951415136
-0.0048151442497,1,1.0,0.0244411059098
0.00500905420335,1,1.0,0.0545986407529
-0.00520338230503,1,1.0,0.0223881076143
0.00538314266808,1,1.0,0.0321549221073
-0.00538657029416,1,1.0,0.0165533111218
-0.00551083905415,1,1.0,0.0237206019968
0.00577268288031,1,1.0,0.0256309159972
0.00636576755174,1,1.0,0.0222047268939
0.00716801099219,1,1.0,0.0964349416975
-0.00718841169881,1,1.0,0.0441190997354
0.00743895299116,1,1.0,0.0500897279821
3.99448815938e-6,2,1.0,0.0339049532815
0.000502742245276,2,1.0,0.0486376036967
-0.000697295625036,2,1.0,0.0273754505552
-0.00124851732104,2,1.0,0.0315219754579
-0.00156922995225,2,1.0,0.027152099001
0.00238370747727,2,1.0,0.0296387871771
-0.00253638652677,2,1.0,0.0316834459612
0.0027304859131,2,1.0,0.0447144746712
-0.00305363167572,2,1.0,0.0319432053854
0.00348318388949,2,1.0,0.0313663438862
-0.00359668828025,2,1.0,0.027502690685
-0.00382404065411,2,1.0,0.0350021684015
-0.00403117826945,2,1.0,0.0199005956016
0.00442105986091,2,1.0,0.0249882942001
0.0047865687315,2,1.0,0.0395203225576
-0.00485011973716,2,1.0,0.0525678369214
-0.00516115748402,2,1.0,0.0439173936852
0.00536831749675,2,1.0,0.0174555338902
-0.00582455412178,2,1.0,0.028520664846
0.0063504005191,2,1.0,0.0480075749061
0.00673452729851,2,1.0,0.0208093375703
-0.00697608661731,2,1.0,0.0291395843152
0.00706268360354,2,1.0,0.0225500951635
-0.00736092887102,2,1.0,0.0372726581001
0.00739583046753,2,1.0,0.0333382434355
-0.000316833676121,3,1.0,0.0269243404555
0.000361188079835,3,1.0,0.0545617687042
-0.00063060534264,3,1.0,0.05803549978
0.000634591857051,3,1.0,0.0727295208953
-0.00136034377544,3,1.0,0.0546985894927
-0.00201923045607,3,1.0,0.0206888880372
-0.00215820736023,3,1.0,0.0188697713881
0.00222636893412,3,1.0,0.120072652303
0.00239330981606,3,1.0,0.0541318094691
-0.00255025600527,3,1.0,0.0279878326196
-0.00312423773294,3,1.0,0.0364029578941
0.00334477879034,3,1.0,0.0352274064929
0.00357757824128,3,1.0,0.124648723594
-0.00412345985804,3,1.0,0.0379472279315
0.00444493352061,3,1.0,0.151168951878
-0.00569736170094,3,1.0,0.0574290235776
0.00573486798249,3,1.0,0.0434420606668
-0.00614735158322,3,1.0,0.0326485220531
-0.00640751008284,3,1.0,0.0367720114072
0.00656445660516,3,1.0,0.0654930706781
0.00686678274337,3,1.0,0.0498797504104
-0.00706710777123,3,1.0,0.0443808197357
0.00730962592524,3,1.0,0.0407494802858
0.00780312306321,3,1.0,0.15920086321
-0.00782868093702,3,1.0,0.0259297055374
-0.000412509765055,4,1.0,0.0316592726052
0.00111504546569,4,1.0,0.0209960291055
0.00153493316235,4,1.0,0.0284817724101
0.00176085225994,4,1.0,0.0291640836076
0.00207024880786,4,1.0,0.0266781602186
-0.0022014768072,4,1.0,0.0653453324983
0.00243586864083,4,1.0,0.129002999667
-0.00250272464173,4,1.0,0.0435637717511
0.0031575144151,4,1.0,0.103934638519
-0.0037674154811,4,1.0,0.0228595163628
