E,r,q1,q2
-0.000366200643007,1,1.0,0.082289264754
0.000387134606328,1,1.0,0.0694055033915
-0.000807068574375,1,1.0,0.0644668666989
0.00220218882918,1,1.0,0.103922737034
-0.0027398629295,1,1.0,0.138164472337
0.0032985349652,1,1.0,0.152664720211
-0.00393410658646,1,1.0,0.046762995544
-0.00530176366997,1,1.0,0.044383206778
0.00607963982711,1,1.0,0.051360330697
0.00623401899806,1,1.0,0.0285091042026
0.00753541203269,1,1.0,0.019475160076
-0.00815179544917,1,1.0,0.0341048037269
0.00830205546231,1,1.0,0.0231395508713
-0.00855482253193,1,1.0,0.179366692654
0.010117991073,1,1.0,0.0477508894149
-0.0104007159713,1,1.0,0.0440281298605
-0.000950881295141,2,1.0,0.0564603071781
0.000999289592056,2,1.0,0.0589437479471
0.00192973163243,2,1.0,0.0393595270338
0.00279391744787,2,1.0,0.07770388889
0.00374272572793,2,1.0,0.0395095258318
-0.00394228613525,2,1.0,0.0947727979496
-0.00447518517283,2,1.0,0.101526666827
0.00497198184237,2,1.0,0.0680720170444
0.00588097467362,2,1.0,0.0202884868587
0.00654330282497,2,1.0,0.0247571923007
0.00721723614893,2,1.0,0.0420952081839
-0.00783152906779,2,1.0,0.0556436926553
0.00890576532508,2,1.0,0.0296611174767
0.00955718707444,2,1.0,0.0387189732453
0.0100545418826,2,1.0,0.0424359015374
-0.0104234541457,2,1.0,0.0579595106475
-0.000135236131436,3,1.0,0.0158112120182
0.000406839863873,3,1.0,0.0278720808682
-0.00093024668401,3,1.0,0.0187289927876
0.0014204631763,3,1.0,0.0331652365121
-0.00175346372656,3,1.0,0.0467142575951
0.00177910036682,3,1.0,0.0179973253494
0.00209882693144,3,1.0,0.0384485881362
-0.00403452087443,3,1.0,0.033301662912
0.00406848006139,3,1.0,0.027690308613
-0.00452950876742,3,1.0,0.0346566660273
-0.00503574310029,3,1.0,0.0210568387613
0.00540712305381,3,1.0,0.0259658375752
0.00626603846057,3,1.0,0.0401462490147
-0.00651244544659,3,1.0,0.020553858224
0.0073265310547,3,1.0,0.02809485378
-0.00837003056727,3,1.0,0.0877871492202
0.000951988956606,4,1.0,0.0844597968552
0.00141796012245,4,1.0,0.0427221950346
-0.00143171701257,4,1.0,0.121612368386
-0.0021215701377,4,1.0,0.0635408563905
-0.00257956352638,4,1.0,0.0632616615103
0.00322969432057,4,1.0,0.0430228144888
0.00360894600631,4,1.0,0.0869062495507
0.00442738134057,4,1.0,0.0591532393862
0.00486271295595,4,1.0,0.0327720374118
-0.00557278865449,4,1.0,0.0668552107689
0.00587143772506,4,1.0,0.0195500374355
0.00709785392077,4,1.0,0.0222286743346
-0.00744073374979,4,1.0,0.0483751148952
0.00763833800721,4,1.0,0.0416747256125
-0.00860708942595,4,1.0,0.0355928381245
0.00914202710023,4,1.0,0.0749289035602
-0.00031277853333,5,1.0,0.0281592666537
-0.000465329248896,5,1.0,0.0383289059513
0.0009622909493,5,1.0,0.0298968038145
-0.00128308885525,5,1.0,0.0312347387441
0.00215111019233,5,1.0,0.0308316211331
0.00361909744559,5,1.0,0.0401163084849
0.00490105362133,5,1.0,0.0885259301932
-0.00539590881259,5,1.0,0.031702411087
0.00640399212623,5,1.0,0.0284875899798
-0.00727880089597,5,1.0,0.0914183896119
-0.00820284782319,5,1.0,0.0786314354661
0.00837534610741,5,1.0,0.0742930384991
