E,r,q1,q2
-3.40170251566e-5,1,1.0,0.0115213641369
7.76081671709e-5,1,1.0,0.0131851288742
0.00014448134339,1,1.0,0.0110681652102
0.000191466724002,1,1.0,0.0139221267568
-0.000195865185258,1,1.0,0.011245068609
-0.000305791662096,1,1.0,0.0132122909798
-0.000364852739691,1,1.0,0.0116216437728
0.000434587602858,1,1.0,0.0220393833982
0.000527348286246,1,1.0,0.0149532468798
-0.000587521733428,1,1.0,0.013829577937
0.000626876666817,1,1.0,0.0159374114035
-0.000706732952136,1,1.0,0.0112094605624
0.000749451170887,1,1.0,0.0147887248517
-0.000855305988789,1,1.0,0.0116018280669
-0.000926547221464,1,1.0,0.0110202289165
0.000933344290237,1,1.0,0.0253774317954
-0.000970087515899,1,1.0,0.0276945595435
-0.00106282484382,1,1.0,0.012585488167
0.00110732132819,1,1.0,0.0116685145145
0.00125025735161,1,1.0,0.022879701772
-0.00132685285626,1,1.0,0.0138828681069
0.001364682619,1,1.0,0.0256626868296
0.00138343081789,1,1.0,0.0135861693589
-0.00139717295622,1,1.0,0.0120129376876
0.00149148226638,1,1.0,0.0166652303703
2.37139369495e-5,2,1.0,0.0233723863184
-0.000126139428495,2,1.0,0.0129958341098
0.000151538521319,2,1.0,0.0159358135216
-0.000214742102702,2,1.0,0.0118662630779
0.000255020882005,2,1.0,0.0162392401347
-0.000337541514607,2,1.0,0.0273980459629
-0.00044249883449,2,1.0,0.0144283727264
0.000457704639426,2,1.0,0.0232959024246
-0.000576399266992,2,1.0,0.0222172340534
0.000622321143586,2,1.0,0.0141188745179
-0.000704694870501,2,1.0,0.0116908475141
0.000795726397203,2,1.0,0.0191709556708
-0.000841250002003,2,1.0,0.012053382769
0.0010163430397,2,1.0,0.0139167852953
-0.00102889216367,2,1.0,0.0199068760944
0.00111404311686,2,1.0,0.0132427490341
-0.00113111368727,2,1.0,0.0128260779207
0.00119313776122,2,1.0,0.01193584538
-0.00121514982554,2,1.0,0.0176476244245
0.0012686897328,2,1.0,0.0219583542065
-0.00129963530181,2,1.0,0.0124444482051
0.00140983080936,2,1.0,0.0135802366573
-0.00145566093759,2,1.0,0.01635300479
0.00162644157293,2,1.0,0.0128817906943
-0.00167736591624,2,1.0,0.0170678516474
3.39218564748e-5,3,1.0,0.0158621129635
-0.000180604723584,3,1.0,0.0175950350235
0.000217149454328,3,1.0,0.0114479377173
-0.000302947420111,3,1.0,0.0123302992416
-0.000380413139485,3,1.0,0.0108689491444
0.000391432635119,3,1.0,0.0118269504239
0.000484496876497,3,1.0,0.0348374125455
-0.000521555171808,3,1.0,0.0195162109455
0.000568609729584,3,1.0,0.0102837955378
-0.00063700477967,3,1.0,0.0483451851212
0.000697446873971,3,1.0,0.00894756580842
-0.000719390101059,3,1.0,0.0121615090396
0.000872560406143,3,1.0,0.01445640236
0.000910126184735,3,1.0,0.0145101423235
-0.000912707295282,3,1.0,0.0325779073375
-0.000982107237899,3,1.0,0.0101784656757
0.0011310599777,3,1.0,0.0103539858635
-0.00114773437693,3,1.0,0.00878472597752
-0.00120339844044,3,1.0,0.0194777222117
0.00120901720777,3,1.0,0.0146974192714
0.0012495293818,3,1.0,0.0198115251031
-0.00143311610257,3,1.0,0.0138675480676
0.00146941406243,3,1.0,0.0146427432385
-0.00154500325684,3,1.0,0.0137644596204
0.00156189806854,3,1.0,0.0194903940239
-4.0677719582e-6,4,1.0,0.0144363598618
0.000155558206759,4,1.0,0.0148247756249
0.000184203825607,4,1.0,0.0127877288329
-0.000310308705835,4,1.0,0.0110922218117
-0.000360385535848,4,1.0,0.0153066362137
0.000388297934886,4,1.0,0.015587524943
-0.000525791529213,4,1.0,0.0160237477379
0.000548602698014,4,1.0,0.0161577744093
0.000657153420076,4,1.0,0.0225478878345
-0.000670846237727,4,1.0,0.0131277235613
0.00079452826215,4,1.0,0.033004391603
0.000943033727143,4,1.0,0.0207151688721
-0.000950730289224,4,1.0,0.00951071194325
-0.000993603646635,4,1.0,0.0116413023715
-0.0010782602464,4,1.0,0.0146148723418
0.00115225771851,4,1.0,0.0255904847666
-0.00117020362955,4,1.0,0.0145092142468
-0.00127178989653,4,1.0,0.0103960547155
0.00127571379839,4,1.0,0.0175739686429
-0.00139036173493,4,1.0,0.0133203060675
0.00140638940899,4,1.0,0.0122142156393
-0.00151812210073,4,1.0,0.0110102491114
-0.00160030475595,4,1.0,0.0119039642808
0.00163498110713,4,1.0,0.0123613919309
0.00171868996569,4,1.0,0.0158152597201
-5.98176407896e-6,5,1.0,0.0160573985545
-0.000105316205693,5,1.0,0.0277683600373
0.000235112605135,5,1.0,0.0266636443424
-0.000353090371943,5,1.0,0.0210815899982
0.000417742191928,5,1.0,0.0145886346403
0.000505408501459,5,1.0,0.0120693622228
-0.000586621188754,5,1.0,0.0116796321669
0.000618124071664,5,1.0,0.0150384711578
-0.00064414348111,5,1.0,0.0174082672319
0.000752553367959,5,1.0,0.0143904964814
0.000817241044412,5,1.0,0.0141043467837
-0.000856268391118,5,1.0,0.0136171021558
-0.000894919991396,5,1.0,0.0124635036784
0.000968128603842,5,1.0,0.0128975278423
-0.00107432969541,5,1.0,0.0151940580281
0.00111421234134,5,1.0,0.0116675648688
0.00119586040574,5,1.0,0.00959837231989
-0.00125448061381,5,1.0,0.0241108971065
0.00133222876938,5,1.0,0.0130831960419
-0.00140443376318,5,1.0,0.0111446382959
0.00148971526664,5,1.0,0.0151507014489
-0.00152881243306,5,1.0,0.0147871796423
0.00156876172408,5,1.0,0.012661758633
-0.00165307474363,5,1.0,0.0135852531969
-0.00173095729726,5,1.0,0.00990265604264
-1.31797808614e-5,6,1.0,0.0118652205578
-7.70647772766e-5,6,1.0,0.0201120061142
0.000113977708601,6,1.0,0.0177928326565
-0.000184212774087,6,1.0,0.0111319313673
0.000212209864891,6,1.0,0.0147411817194
0.000256629377848,6,1.0,0.0148611958964
-0.000313843393773,6,1.0,0.0320590945353
0.000420346359705,6,1.0,0.0112144197738
0.000487065072064,6,1.0,0.0113939567985
-0.000507517770141,6,1.0,0.0152354364082
-0.000629513829763,6,1.0,0.0134625641419
0.000686286321816,6,1.0,0.0120568088669
-0.000727704508387,6,1.0,0.0327517234158
0.00081609017129,6,1.0,0.0110756529013
-0.000856634551666,6,1.0,0.0129880957804
0.000958742128463,6,1.0,0.0103790824832
-0.000984689499071,6,1.0,0.0189593120542
0.00102918794251,6,1.0,0.0103550652342
-0.00121968564158,6,1.0,0.014246527039
0.00127367786449,6,1.0,0.0124169956345
