E,r,q1,q2
0.000933733928143,1,1.0,0.151188816022
-0.00155826720988,1,1.0,0.0484552522542
-0.00246650637493,1,1.0,0.0793399102315
-0.00454055692854,1,1.0,0.051667340376
-0.00646157700603,1,1.0,0.0640100805278
-0.00687218812551,1,1.0,0.0272836536866
0.007336818653,1,1.0,0.0404423109047
0.00805121244959,1,1.0,0.0649077306241
-0.00808743858864,1,1.0,0.0458531415732
0.00945068538092,1,1.0,0.0394840666172
0.0103940072404,1,1.0,0.0410236738959
-0.0117723092743,1,1.0,0.0527814574441
0.0128933814262,1,1.0,0.0594729663548
-0.01300446808,1,1.0,0.0503310222727
-0.0137940331858,1,1.0,0.0482704963896
0.0157931208745,1,1.0,0.160053271181
0.000509294333475,2,1.0,0.0416037453211
0.0020928216423,2,1.0,0.112197389852
-0.00219626470605,2,1.0,0.0673575067872
0.00465523185803,2,1.0,0.0776005950536
-0.00503236418734,2,1.0,0.0296929453223
0.00550514588732,2,1.0,0.0923918175629
-0.00604476162517,2,1.0,0.0264969313686
-0.00639274856267,2,1.0,0.0257728889093
0.00716182918912,2,1.0,0.0435351577716
-0.00887692236115,2,1.0,0.0813052940046
0.00948378835173,2,1.0,0.0404177103939
0.0119697160712,2,1.0,0.0504489600029
-0.0122765991342,2,1.0,0.0441353049756
-0.0136016281586,2,1.0,0.124855960117
0.0136731244799,2,1.0,0.312704120653
-0.0141544301405,2,1.0,0.0424038270834
0.000170020284432,3,1.0,0.033277404187
-0.000711789419597,3,1.0,0.0327225273397
0.00337634390526,3,1.0,0.131677559821
-0.00359189863139,3,1.0,0.0327290743729
-0.0043055991075,3,1.0,0.0309687016924
-0.00616127014909,3,1.0,0.10421919649
-0.00744760364664,3,1.0,0.0503355814987
0.00801983608128,3,1.0,0.0847032006489
-0.00869862390106,3,1.0,0.0993036071733
0.00926447945978,3,1.0,0.0913094334521
-0.0111391075473,3,1.0,0.128468499166
0.0122160004562,3,1.0,0.0622141035006
-0.0130195124005,3,1.0,0.0356471562864
-0.0137216507077,3,1.0,0.108259671518
0.0140899192894,3,1.0,0.0404793304952
-0.0156279285859,3,1.0,0.0275895335773
0.000360154848186,4,1.0,0.116763214082
-0.00165280820775,4,1.0,0.0333613386523
0.00206166179393,4,1.0,0.0617133478848
-0.00263272579839,4,1.0,0.0349178650879
0.00388933196828,4,1.0,0.0301573691352
0.00464046649788,4,1.0,0.0350591705086
0.00537558054616,4,1.0,0.176930552992
-0.0064009950089,4,1.0,0.0552394229842
-0.00703177411831,4,1.0,0.1789297721
