E,r,q1,q2
-0.000206555998853,1,1.0,0.0350258054649
0.00184061044727,1,1.0,0.071897465032
-0.00192539365691,1,1.0,0.0588057091977
0.00250522680113,1,1.0,0.0342070309656
-0.00268761584426,1,1.0,0.101991323024
0.00290325897059,1,1.0,0.041076289896
0.00398027723289,1,1.0,0.143175734349
-0.00406882751645,1,1.0,0.0345316097253
-0.00488899034572,1,1.0,0.0198586063381
0.00517411542288,1,1.0,0.0809356050111
0.00608124543283,1,1.0,0.0422449518367
-0.00723169260433,1,1.0,0.024398908209
-0.01014111252,1,1.0,0.0448758958024
-0.0112734582251,1,1.0,0.0468885500586
0.012294985141,1,1.0,0.062480777483
0.0125617080776,1,1.0,0.0337442892013
-0.00041336958306,2,1.0,0.0311689962782
0.00105986440456,2,1.0,0.040561422891
-0.00112690852547,2,1.0,0.0585482403738
0.00211073491137,2,1.0,0.0280171872164
0.00271591194096,2,1.0,0.0640720262806
-0.00288715623594,2,1.0,0.0319884555679
-0.00386559990897,2,1.0,0.0261819576229
-0.00508564840573,2,1.0,0.0373027947024
0.00547358207514,2,1.0,0.0361678336396
-0.00611602839412,2,1.0,0.0939060558892
0.00643760826508,2,1.0,0.0599152236997
-0.0076705709757,2,1.0,0.0459571747899
-0.00815706130408,2,1.0,0.0289706259734
0.00928249555586,2,1.0,0.0320913602024
0.0100512886012,2,1.0,0.0814975463672
-0.010964854974,2,1.0,0.0513399919597
0.000459567871135,3,1.0,0.172091492972
0.00138577808161,3,1.0,0.0251228500804
-0.00157836132537,3,1.0,0.0302654076386
0.00223402563664,3,1.0,0.0307502452862
-0.00246040933125,3,1.0,0.0359512069959
0.00279693734579,3,1.0,0.0221923890885
-0.00387220032823,3,1.0,0.0245082951574
-0.004360193127,3,1.0,0.107452500719
0.00520482935066,3,1.0,0.0972838684718
0.00565031130614,3,1.0,0.0525329309351
0.00624524062243,3,1.0,0.0455901152015
-0.00660448271957,3,1.0,0.0477288342425
0.00856782331766,3,1.0,0.0498889313486
-0.00891775316155,3,1.0,0.0279067748732
0.00906780873764,3,1.0,0.0355546185159
-0.00979836118544,3,1.0,0.0398238143518
0.000714388278463,4,1.0,0.0455392325586
-0.000745288046661,4,1.0,0.0262989871243
-0.00169510415742,4,1.0,0.0195264517382
0.00190700434716,4,1.0,0.13347549194
-0.00243283671385,4,1.0,0.0299481034804
0.0026599403583,4,1.0,0.030385880675
-0.00286523974776,4,1.0,0.0325669392845
-0.00401095847335,4,1.0,0.0226748733317
0.00439362269237,4,1.0,0.0746106483711
-0.00465764746046,4,1.0,0.0364936256844
0.00643703060983,4,1.0,0.0510492565905
-0.00654842222553,4,1.0,0.0615647108801
-0.00723123981431,4,1.0,0.0347191177875
0.00904506330698,4,1.0,0.0236207336999
0.00959493429445,4,1.0,0.0309556079097
-0.00970829878266,4,1.0,0.0753652254535
0.00027406000919,5,1.0,0.0767362920706
-0.00198702206485,5,1.0,0.0831452038044
0.00272330030995,5,1.0,0.0391501231095
-0.00372000857909,5,1.0,0.0495627282736
0.00437953937978,5,1.0,0.0354659072134
0.00530898884695,5,1.0,0.0391973270838
-0.00551250469424,5,1.0,0.0495202979156
0.00625890166225,5,1.0,0.0328302454477
-0.00629558993717,5,1.0,0.0726031997002
-0.0066908834243,5,1.0,0.0663982800327
0.00713533310149,5,1.0,0.102485535395
-0.00736274274244,5,1.0,0.105914504227
0.00842702014569,5,1.0,0.13416116543
-0.0110172271739,5,1.0,0.139035795975
-0.0118616626341,5,1.0,0.051173221361
0.0128444841213,5,1.0,0.0360582236417
0.00144672751464,6,1.0,0.0882441196164
0.00171922149743,6,1.0,0.0222387164194
-0.00172849132308,6,1.0,0.0461860920261
-0.00279096313489,6,1.0,0.0403373111227
-0.00359687839899,6,1.0,0.0284539684686
0.00372961257771,6,1.0,0.0235900908343
0.00417517182303,6,1.0,0.0404435849213
-0.00461057954051,6,1.0,0.0404468456949
0.0046390882283,6,1.0,0.0227514946864
-0.00676786476221,6,1.0,0.0274812877907
-0.00735366938295,6,1.0,0.0179031620775
-0.00816710891472,6,1.0,0.0362801779303
-0.00884688941382,6,1.0,0.088412329116
0.00890366639686,6,1.0,0.0773152194276
0.00965327719574,6,1.0,0.0311677758906
0.0112556046703,6,1.0,0.0307053579903
-0.000865586048953,7,1.0,0.0347735863903
0.00185715904483,7,1.0,0.0398727392398
0.00225122091061,7,1.0,0.0972613582589
-0.00399600592739,7,1.0,0.0482862813208
-0.00426401098237,7,1.0,0.0351650534428
0.00453972321563,7,1.0,0.0460298699059
-0.00546035380063,7,1.0,0.045078141807
-0.00591946262701,7,1.0,0.0341099560409
0.00661456028854,7,1.0,0.0247570428285
-0.00680006821568,7,1.0,0.179855573129
0.00866627421419,7,1.0,0.0253709928885
-0.00925085199186,7,1.0,0.073049521915
0.00987539551135,7,1.0,0.0535491841109
0.0101951524909,7,1.0,0.051618807614
-0.0102016347693,7,1.0,0.0686106753907
0.0114348241532,7,1.0,0.0264282125372
0.000351597928487,8,1.0,0.032505482954
-0.00100399515898,8,1.0,0.0268536031333
0.00173574389956,8,1.0,0.0605793285022
-0.00258610557179,8,1.0,0.042157810241
0.00267017019638,8,1.0,0.023183805236
0.00318527546462,8,1.0,0.0737806255394
