E,r,q1,q2
0.000308234026696,1,1.0,0.0353994415383
0.00059586438501,1,1.0,0.0865721092385
-0.000802085308554,1,1.0,0.0224976659947
-0.00129289898596,1,1.0,0.0344387893129
0.00150160244017,1,1.0,0.0335923133148
-0.0015285286192,1,1.0,0.0210179368236
-0.00202411918292,1,1.0,0.0624536296911
0.00234106829436,1,1.0,0.0170503049733
-0.00247257211106,1,1.0,0.0262045293012
0.00287434597563,1,1.0,0.037819042181
0.00298717980836,1,1.0,0.0170329225959
-0.00363949408685,1,1.0,0.0219312490131
-0.00381322563136,1,1.0,0.0177660086425
0.00381370697492,1,1.0,0.0668948991458
0.00416059870391,1,1.0,0.0238253226481
-0.00432363445593,1,1.0,0.0214320789959
-0.00017219284903,2,1.0,0.017391513682
0.000201860239022,2,1.0,0.0191038135621
0.000379464439261,2,1.0,0.0210100455662
-0.000477997737564,2,1.0,0.0245401168835
-0.000688450038076,2,1.0,0.0405508871232
0.000836517946045,2,1.0,0.118266708696
-0.00150882325172,2,1.0,0.0295920688624
0.00168451301775,2,1.0,0.0314385896663
-0.0020797878492,2,1.0,0.0210367640682
-0.00258352343007,2,1.0,0.0810417457079
-0.00281091392069,2,1.0,0.0231558682973
-0.00344080360277,2,1.0,0.0776641068879
0.00361483613846,2,1.0,0.0279049895241
-0.0037493728355,2,1.0,0.0463152029443
-0.00441630126945,2,1.0,0.0300180229041
0.00453857344677,2,1.0,0.0558083670313
-5.48329552431e-5,3,1.0,0.0362788051918
-0.000168416114455,3,1.0,0.0445306930604
0.00053806140582,3,1.0,0.028952439256
-0.000591327636284,3,1.0,0.0590234391351
-0.000783657895321,3,1.0,0.180129982413
0.0011045427725,3,1.0,0.0442993462229
-0.00113923597127,3,1.0,0.0220353676244
0.00131932464484,3,1.0,0.0320737758195
-0.00226622506397,3,1.0,0.0587868470878
-0.0025060739743,3,1.0,0.0341955918116
-0.00321823339492,3,1.0,0.0489819525479
0.00328998744789,3,1.0,0.0393919681046
-0.00371269899618,3,1.0,0.0904024236761
0.00378410484759,3,1.0,0.0369046058797
-0.00412071316117,3,1.0,0.0414727894318
-0.00453348741648,3,1.0,0.0739912455396
-0.000149002047452,4,1.0,0.0595437877142
-0.000338882312822,4,1.0,0.0202785283466
0.000632677993945,4,1.0,0.0235139673245
0.000932129181287,4,1.0,0.0193887585689
0.00131930938031,4,1.0,0.0256491896221
-0.00151244939777,4,1.0,0.0204699816811
0.00155637359653,4,1.0,0.0369982646733
0.00179903383203,4,1.0,0.0273769308049
-0.00183368460569,4,1.0,0.0659344655438
0.00215938246174,4,1.0,0.0477966311012
-0.00216132555948,4,1.0,0.0266669252893
0.00364076097395,4,1.0,0.041819582017
-0.00390276244997,4,1.0,0.0615036799581
-0.00417054279088,4,1.0,0.0383768273982
0.00421133829594,4,1.0,0.0535399672203
-0.00463247014792,4,1.0,0.0326110801266
0.000279313478862,5,1.0,0.0333138739535
-0.000405245550838,5,1.0,0.0283873028445
-0.0007951493878,5,1.0,0.0268964810747
0.00103320976881,5,1.0,0.0208747294312
-0.00146613390943,5,1.0,0.0230700214151
0.00161593001685,5,1.0,0.0198981886526
-0.0018782269059,5,1.0,0.0447701843376
0.00208437669213,5,1.0,0.014645357008
0.00252096990065,5,1.0,0.0133403091273
-0.00254289821774,5,1.0,0.0416664033601
0.00291533709958,5,1.0,0.0167550028037
-0.00308541298842,5,1.0,0.0378402988389
-0.00337833738115,5,1.0,0.0783156587366
0.00370527492321,5,1.0,0.0427301210766
0.00383327404714,5,1.0,0.0233528567961
-0.00405931814514,5,1.0,0.0462519786457
0.000323977603234,6,1.0,0.0268294501874
-0.000451157250665,6,1.0,0.0389940411427
-0.00115788037957,6,1.0,0.0376208493637
0.00116331156222,6,1.0,0.0279768745236
-0.00137762219925,6,1.0,0.0196479129849
-0.00180821728385,6,1.0,0.0211673336384
0.00183687579718,6,1.0,0.0407463404047
-0.00230697310943,6,1.0,0.0336605401281
-0.00269823422936,6,1.0,0.027178047221
-0.00312509808607,6,1.0,0.0375501119134
-0.00356086305385,6,1.0,0.0461293492453
0.00399019525261,6,1.0,0.0205530257138
-0.00411627516647,6,1.0,0.0231006403303
0.00462486417802,6,1.0,0.0202025624632
-0.0051465650767,6,1.0,0.0300465305559
0.00515702888899,6,1.0,0.0313452198535
-4.98996566851e-5,7,1.0,0.0366657302858
0.000574080304572,7,1.0,0.0308497731219
0.000740190835149,7,1.0,0.0470959647035
-0.00101068127758,7,1.0,0.0699721781131
-0.00145223521084,7,1.0,0.0248464596991
0.00158197299239,7,1.0,0.0530319113844
-0.00300483498119,7,1.0,0.0929512652994
-0.00333007569647,7,1.0,0.0284507113606
-0.0037600538028,7,1.0,0.0349558273962
0.00394311776781,7,1.0,0.0241319118748
0.00417266240751,7,1.0,0.0208777483222
0.00496259493124,7,1.0,0.0295625890225
-0.00517579967355,7,1.0,0.0232847614694
0.00564056088323,7,1.0,0.0186423424933
-0.0059507725055,7,1.0,0.0352378695095
-0.00613362181983,7,1.0,0.0545472760337
8.07221528721e-5,8,1.0,0.0342389856775
0.000241797693353,8,1.0,0.0329104491276
-0.00154385018983,8,1.0,0.0559435452999
0.00175288747598,8,1.0,0.0772527585475
-0.00200580526766,8,1.0,0.0211073059642
-0.00233600777261,8,1.0,0.0193293979878
0.00267799269472,8,1.0,0.0566148606251
-0.00299035780306,8,1.0,0.0609355236606
0.00356483311258,8,1.0,0.0770591883351
0.00415954269332,8,1.0,0.0240121072038
-0.00422019756051,8,1.0,0.0352662971649
0.00481732428072,8,1.0,0.0273983740147
-0.00500483186842,8,1.0,0.0497654184921
-0.00535943781507,8,1.0,0.0331094951072
0.00559298659324,8,1.0,0.0243217994883
-0.00608821971729,8,1.0,0.024067435403
-0.000175718742547,9,1.0,0.0314988276036
-0.000668763014935,9,1.0,0.0175172613302
0.000669220329159,9,1.0,0.0296356961511
0.00104097043257,9,1.0,0.0357007356036
-0.00110074364323,9,1.0,0.0285483879291
-0.0016668733274,9,1.0,0.0277110263097
0.0018230056014,9,1.0,0.0282623629329
0.00218977344164,9,1.0,0.0292872712726
-0.00223543923568,9,1.0,0.025468094404
0.00288198755115,9,1.0,0.0271497481706
-0.00301234104627,9,1.0,0.0196962322961
